Data_DT;Hora_DT;SO2_DT;CO_DT;O3_DT;MP_DT;NO_DT;NOX_DT;NO2_DT;VEL. VENTO_DT;DIR. VENTO_DT;TEMP_DT;UMID_DT;STWD_DT;
10/2/2014;14;0.3;0.16;4.8;19.7;20.7;24.3;4.9;2.8;142;30.1;62;32.5;0
10/2/2014;15;0.2;0.19;4.6;25.4;19.5;21.4;3.9;3.1;143.5;29.5;63;26.6;0
10/2/2014;16;0.1;0.17;4.4;16.6;22.7;26.5;5.5;3.6;148.1;29.2;67;27.6;0
10/2/2014;17;0.3;0.13;4.9;20.4;16.8;20.1;4.1;3.6;142.1;28.1;71;23.8;0
10/2/2014;18;0.4;0.18;3.6;15.2;24.4;29.8;6.4;2.8;140.1;27.6;72;22.4;0
10/2/2014;19;0.9;0.16;2.7;15.4;19.5;26.3;7.2;1.9;129.4;27;74;28.7;0
10/2/2014;20;0.8;0.11;1.9;31.1;22.6;30.4;8.2;1.7;130.7;27.1;73;33;0
10/2/2014;21;0.6;0.12;1.7;26;19.3;27.7;8.5;1.4;135.6;26.8;75;32.8;0
10/2/2014;22;0.7;0.09;2.5;37.3;14.8;21.2;6.7;1.7;132.1;27;75;28.9;0
10/2/2014;23;1;0.04;4.8;21.9;9;13.4;4.6;2.1;134.8;27;74;24.2;0
10/2/2014;24;0.9;0.02;5.6;20.8;6.9;10.5;3.6;2.1;140.6;27;73;25;0.4
11/2/2014;1;0.6;0;5.6;11.7;2.1;3.6;1.5;1.2;135.5;25.9;78;36.6;0
11/2/2014;2;0.7;0;5.2;6.1;1;3;2;0.8;19.7;25.5;77;59;0
11/2/2014;3;0.7;0;4.8;4.4;2;3.6;1.7;1.2;157.2;26;76;40.1;0
11/2/2014;4;0.9;0;6;23.9;2;2.9;0.9;0.9;115.5;26.2;75;45.9;0
11/2/2014;5;0.6;0;4.3;15;0.3;1.5;1.2;0.4;335.7;24.8;81;52.9;0
11/2/2014;6;0.6;0.01;3;13.8;7;12.2;5.3;0.7;124.2;25.4;80;49.8;0
11/2/2014;7;0.5;0.12;2.1;15.8;21.5;29.3;8;1.3;130.2;27.3;71;30.4;0
11/2/2014;8;0.7;0.19;3.6;29.4;24.2;31.2;7.2;1.7;135.8;28.8;66;32.4;0
11/2/2014;9;0.5;0.19;5;25;23;27.7;5.3;2.2;137.8;29;65;29.2;0
11/2/2014;10;0.4;0.26;5.6;28.8;33.9;39.9;7.9;2.6;142.9;30;62;28.6;0
11/2/2014;11;0.2;0.21;4.8;30;32.3;42.1;9.9;1;93.5;26.5;77;59.1;3.6
11/2/2014;12;0.3;0.24;4.4;18.6;34.8;43.5;9.4;2.4;143.8;28.8;67;33.5;0
11/2/2014;13;0.2;0.17;5.7;10.9;26.8;32;6.2;2.8;142.6;29.8;63;25.6;0
11/2/2014;14;Span;Span;Span;Span;Span;Span;Span;2.9;140.9;29.9;62;27.2;0
11/2/2014;15;Span;Span;Span;Span;Span;Span;Span;2.8;141.7;29.7;63;31.6;0
11/2/2014;16;0.1;0.5;6;Span;23.7;30.6;7.6;3.1;141.2;29.6;63;22;0
11/2/2014;17;0;0.39;6.3;Alarm;24;30.9;7.9;1.8;136.7;29.8;63;38.1;0
11/2/2014;18;0.1;0.36;5.3;Alarm;20.8;27.6;7.2;1.6;125;28.3;67;36.7;0
11/2/2014;19;0;0.37;4.2;Alarm;20.8;27.7;7.7;2.3;136.8;27.5;67;25.7;0
11/2/2014;20;0;0.35;3.2;Alarm;27.6;35.6;8.5;2.6;141.3;27.4;69;26.9;0
11/2/2014;21;0;0.21;3.4;NoData;15.9;23;7.4;2.6;141.3;27.2;69;27.9;0
11/2/2014;22;<Samp;<Samp;<Samp;Alarm;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
11/2/2014;23;0;0.16;7.4;Alarm;9.9;15.1;5.5;2.1;139.1;27;70;24.3;0
11/2/2014;24;0;0.12;8;Alarm;6.7;11.3;4.7;1.7;137.4;26.8;70;23.4;0
12/2/2014;1;0;0.1;9.8;Alarm;3.5;6.1;2.7;1.7;137;26.7;69;24.2;0
12/2/2014;2;0;0.09;9.3;Alarm;2.3;3.5;1.3;1.4;130.5;26.4;71;32.3;0
12/2/2014;3;0.1;0.09;8.4;Alarm;1.7;2.6;0.8;1;130.8;25.8;75;40.5;0
12/2/2014;4;0.1;0.09;7.1;Alarm;0.6;1.9;1.3;0.7;125.6;25.2;76;48.7;0
12/2/2014;5;0.1;0.07;6.2;Alarm;0.5;2;1.6;0.6;340.9;24.4;79;38.1;0
12/2/2014;6;0;0.11;4.2;Alarm;1.7;5.6;3.9;0.9;356.3;24.3;81;48.9;0
12/2/2014;7;0;0.29;3;Alarm;18.1;27;9;1.1;146.4;27.1;70;40.8;0
12/2/2014;8;0;0.48;5.4;Alarm;30.6;38.5;8.7;1.8;141.7;29.2;61;31.4;0
12/2/2014;9;0.1;0.4;6.5;Alarm;26.4;32.2;7;2.2;138.2;28.9;62;26.4;0
12/2/2014;10;0.1;0.97;7.2;Alarm;30.7;37.8;8.3;2.7;140.5;29;62;21.8;0
12/2/2014;11;0.4;0.6;8.5;Alarm;34.1;44.7;11.7;2.4;146.4;30.3;54;26.1;0
12/2/2014;12;0.5;0.4;8.3;Alarm;26.3;32.8;7.3;2.9;161.9;30.2;56;24.4;0
12/2/2014;13;0.2;0.3;7.8;Alarm;26.1;32.6;7.6;3.2;182.5;29.4;64;21.1;0
12/2/2014;14;1;0.27;8.7;Alarm;26.2;29.5;5.1;3.3;176.4;29.3;61;24.4;0
12/2/2014;15;0.9;0.24;9.2;Alarm;24.7;30.5;6.9;4;169.4;29.3;62;26.9;0
12/2/2014;16;1.1;0.27;8.8;Alarm;23.7;28.5;5.7;3.4;164.6;29.3;60;26.5;0
12/2/2014;17;0.7;0.27;8;Alarm;25.9;30.5;6.4;3;168.5;29;63;24.6;0
12/2/2014;18;1;0.28;7.1;Alarm;18.7;25.5;7.1;2.9;154.4;27.9;68;24.2;0
12/2/2014;19;0.7;0.25;5.5;Alarm;23.2;31.5;8.8;2.5;144.6;27.4;68;24.2;0
12/2/2014;20;0.6;0.12;4.2;Alarm;17.2;25.5;8.5;2;135.1;27.2;68;28.3;0
12/2/2014;21;0.7;0.06;5.2;NoData;16;23.2;7.8;2.3;139;27.1;71;21.6;0
12/2/2014;22;0.7;0.07;5.5;Alarm;15.9;22.6;7.1;2.1;133.8;26.8;73;24.2;0
12/2/2014;23;0.9;0.05;5.4;Alarm;18.7;24.7;6.5;2.1;139.5;26.8;73;20.8;0
12/2/2014;24;0.7;0;5.4;Alarm;12.3;18.7;6.5;2.3;132;26.7;72;27.2;0
13/2/2014;1;0.7;0;6.1;Alarm;8.9;14.2;5.2;1.9;138.8;26.6;73;28.7;0
13/2/2014;2;0.6;0;5.9;Alarm;8.1;12.6;4.7;1.2;132.5;26.6;73;38.7;0
13/2/2014;3;0.8;0;7.2;Alarm;2.5;4.4;2;1;131.8;26.5;72;37.4;0
13/2/2014;4;0.7;0;6.3;Alarm;1.9;4.1;2.2;0.9;127.4;26.2;74;42.4;0
13/2/2014;5;0.7;0;6.1;Alarm;1.9;4.4;2.5;0.7;119;26.1;75;45.2;0
13/2/2014;6;0.8;0;3.6;Alarm;2.3;5.8;3.5;0.2;68.2;25.1;79;66.9;0
13/2/2014;7;0.7;0.06;1.4;Alarm;12.9;20.7;7.8;0.6;333.8;25.7;78;39.4;0
13/2/2014;8;0.8;0.29;3.3;Alarm;30;39.6;9.7;1;86.3;27.9;70;46.4;0.2
13/2/2014;9;0.8;0.28;4.9;Span;24.5;32.9;9;1.3;13.8;29;66;48.5;0
13/2/2014;10;0.8;0.21;6.1;WarmUp;43.4;51.4;9.6;2.1;146.6;30.9;51;42.8;0
13/2/2014;11;<Samp;0.33;7;2.4;29.6;38.2;10;2.9;143.2;31.1;53;25.5;0
13/2/2014;12;0.7;0.38;8.1;3.6;29.2;35;7.7;3.4;146.8;31;55;24.8;0
13/2/2014;13;0.3;0.42;8.8;13.5;23.8;28.8;6.5;2.9;140.3;31;56;24.9;0
13/2/2014;14;1.6;0.23;9;9.8;22.1;26.4;5.3;3.5;137.6;30.3;60;21.3;0
13/2/2014;15;1.3;0.29;8.8;6.4;20.4;24;5.1;3.3;136.6;30.1;59;23.5;0
13/2/2014;16;1.3;0.3;8.2;10.9;26.3;32.5;7.1;3;136.6;30.1;58;22.4;0
13/2/2014;17;1.4;0.3;7.3;10;26.3;32.1;6.9;2.5;134.4;30.1;58;29.2;0
13/2/2014;18;1.2;0.25;6.6;7.6;20.9;28;7.7;1.9;135.3;28.3;67;40.9;0
13/2/2014;19;1.3;0.22;5.4;14.8;26.1;34.1;9.3;2.2;139.4;27.6;71;30;0
13/2/2014;20;1.2;0.04;5.7;15.6;17.4;25;8.1;2.6;137.4;27.5;69;30.8;0
13/2/2014;21;0.9;0.01;5;20.5;19.3;26.1;7.8;2.3;139;27.4;69;32.9;0
13/2/2014;22;1.1;0.02;5.8;10.8;19.9;26.4;7.4;1.9;138;27.3;69;30.7;0
13/2/2014;23;1.2;0.02;5.6;7.7;12;19.4;7.7;1;124.3;27.2;71;45.7;0
13/2/2014;24;1.1;0;7.3;9.9;4;8.9;4.9;0.9;0.1;26.1;77;42.5;1
14/2/2014;1;1;0;4.5;6;1.3;5.9;4.6;0.7;345.1;24.6;86;39.3;0
14/2/2014;2;1.1;0;4;4.3;14.5;20.9;6.4;0.7;340.3;24.4;84;38.2;0
14/2/2014;3;1;0;4.9;5.1;10;16.3;6.4;0.8;345.8;24.3;82;29.4;0
14/2/2014;4;1.1;0;2.2;21.5;47.6;59.2;11.8;0.6;328.3;24.6;82;31.7;0
14/2/2014;5;1.2;0;1.8;20.5;40.7;53;12.3;0.6;315.5;24.6;82;44.7;0
14/2/2014;6;1.1;0;1.9;14.8;35.9;48.3;12.5;1.4;345.1;24.4;84;20.1;0
14/2/2014;7;1.4;0.02;1.6;14.4;7.6;18;10.5;1;344;25.2;82;27.9;0
14/2/2014;8;1.4;0.48;2.3;18.2;63.6;78.9;16.9;0.7;100.2;29.2;67;54.4;0
14/2/2014;9;1.4;0.35;5.8;51.5;37;47;11.2;1.1;128.3;30;61;45;0
14/2/2014;10;1.9;0.3;8.2;64.6;36.8;47.4;12.1;1.9;142.4;30.5;59;34.5;0
14/2/2014;11;1.7;0.24;8.7;53.2;23.2;30;7.2;1.7;136.7;31.4;56;38.6;0
14/2/2014;12;1.6;0.29;9.8;51.1;29.1;37.9;10.3;3.1;142.1;30.9;58;22.2;0
14/2/2014;13;1.6;0.22;10.1;41.8;25.9;31;7.1;3.3;140.9;30.7;59;24.2;0
14/2/2014;14;0.5;0.35;9.6;38;24.3;30.9;7.9;2.7;139.8;31;59;27.8;0
14/2/2014;15;0.8;0.35;10.1;26.7;22.3;28.7;7.7;3.3;144;30.8;59;31.2;0
14/2/2014;16;0.7;0.33;9.1;28.4;20.7;26.6;6.8;2.7;136.2;30.5;61;33.2;0
14/2/2014;17;0.7;0.32;8.5;20.2;23.8;30.6;8;1.9;131.2;30.3;62;41.9;0
14/2/2014;18;0.5;0.26;8.6;12.3;23;31.7;9.7;2.4;136.2;28.7;66;28.6;0
14/2/2014;19;0.4;0.16;7.3;28.8;18.1;27.2;9.3;1.6;130.2;28;68;37.6;0
14/2/2014;20;0.4;0.07;6.3;15.3;17.4;26.4;9.4;1.4;130.8;27.7;68;42.4;0
14/2/2014;21;0.5;0.09;4.8;30.9;19.8;30.7;11.6;1.4;132;27.6;69;36.7;0
14/2/2014;22;0.2;0.11;4.1;27.2;25;36.4;11.6;1;131.2;27.5;70;50;0
14/2/2014;23;0.2;0.01;6.6;20.7;16.8;23.7;7.5;1.3;133.6;27.4;71;43.3;0
14/2/2014;24;0.3;0.01;6.7;14.5;10.4;18.2;7.9;0.8;79.3;27.1;72;63.1;0
15/2/2014;1;0.3;0;6.7;8.7;3.3;8.8;5.6;0.4;5.5;26.9;74;67.5;0
15/2/2014;2;0.3;0;6;18.1;1.9;6.9;5;0.4;4.7;26.3;76;60.7;0
15/2/2014;3;0.3;0;6.1;15.1;1.3;5.6;4.4;0.3;304.4;25.8;77;63.8;0
15/2/2014;4;0.2;0;5.6;15.4;0.6;4.7;4.1;0.4;317.4;25.2;80;56.1;0
15/2/2014;5;0.1;0;5.1;8;0.5;4.5;4;0.5;334.2;25.1;81;45.5;0
15/2/2014;6;0.2;0;4.8;19.8;0.7;5.1;4.3;0.5;331;24.9;82;39.6;0
15/2/2014;7;0.3;0.13;1.9;17;31.4;43.7;12.6;0.5;142.2;26.5;77;58.4;0
15/2/2014;8;0.5;0.17;4;28;31.5;42.4;11.7;0.5;59.4;28.1;71;60;0
15/2/2014;9;0.6;0.28;5.2;20.6;28.8;41.7;13.2;0.3;101.7;29.1;67;71.8;0
15/2/2014;10;0.6;0.17;9.7;21.5;16.5;25.4;9.4;1.9;140.4;29.3;66;46.9;0
15/2/2014;11;0.4;0.11;11.3;18.8;10.2;18.8;8.6;1.1;12.2;28.6;69;46.4;0
15/2/2014;12;0.7;0.21;12.5;28;15.6;25.1;9.5;1.3;212.3;30;63;49.8;0
15/2/2014;13;0.3;0.2;11.9;20.8;18.9;26.9;8.9;2.3;147.8;30.5;60;34.1;0
15/2/2014;14;0.1;0.17;13.2;19;11.7;16.7;5.5;2.8;136.5;30.9;56;23.5;0
15/2/2014;15;0.1;0.27;11.5;11.5;14.8;19.2;5.1;2.9;140.4;30.8;58;22.8;0
15/2/2014;16;0;0.28;10.2;31.8;17.3;22.6;5.9;1.9;140.7;30.8;58;39.9;0
15/2/2014;17;0.1;0.22;10.1;16.5;15.4;22.5;7.4;1.4;128.6;30.3;62;49.4;0
15/2/2014;18;0.1;0.18;10.3;17.4;16.1;21.9;6.6;3.1;146.2;28.2;67;26;0
15/2/2014;19;0;0.06;11.9;21.1;10.8;16.8;6.2;3;140;27.7;66;29.4;0
15/2/2014;20;0;0.04;10.4;13.4;9.2;16.4;7.3;2.2;136;27.5;68;25.3;0
15/2/2014;21;0;0.04;9.9;7.1;10.1;19.2;9;1.8;135.4;27.5;67;32.3;0
15/2/2014;22;0;0;9;19.8;9.4;17;7.7;1.5;132.6;27.3;69;31.7;0
15/2/2014;23;0;0.02;9.1;25.5;8.3;15.3;7;1.1;129.2;27.2;71;42.1;0
15/2/2014;24;0;0.02;12.6;15.6;4.2;8.6;4.4;1.7;135.3;27.2;72;30.4;0
16/2/2014;1;0;0;12.2;9.1;3.4;6.7;3.3;1.2;127.1;27;73;38.9;0
16/2/2014;2;0;0;10;9.4;2.7;7.2;4.5;0.2;33.1;26.7;72;67.5;0
16/2/2014;3;0;0;8.3;20.3;0.6;3.8;3.2;0.5;326.1;25.7;76;58.1;0
16/2/2014;4;0;0;10.6;12.3;1;2.9;2;1.4;124.9;26.4;74;45.1;0
16/2/2014;5;0;0;7.6;7.9;0.5;2.7;2.2;0.6;331.3;25.8;77;54.8;0
16/2/2014;6;0;0;7.2;9.2;1.9;5.1;3.2;0.6;132.3;25.9;76;48.6;0
16/2/2014;7;0.1;0;6.1;5.3;10;16.4;6.4;0.8;131.7;27.4;71;44.7;0
16/2/2014;8;0;0.01;11.3;12.4;10.5;15;4.7;2.5;143.8;29;64;19.4;0
16/2/2014;9;0.1;0;12.6;7.4;1.4;2.8;1.4;1.9;137.7;29.9;61;32.1;0
16/2/2014;10;0.1;0.01;13.3;4.6;1.4;3.2;1.8;2;138.6;30.2;60;29.3;0
16/2/2014;11;0.2;0.04;14.3;5.3;1.2;2.3;1.1;2.8;142.9;30.1;62;21.2;0
16/2/2014;12;0.1;0.02;15.5;4;1.3;2.5;1.2;3.1;152;30.3;60;24.3;0
16/2/2014;13;0.1;0.03;14.5;2.3;2.9;4.3;1.6;3.7;155.7;30.5;58;24.5;0
16/2/2014;14;0.1;0.15;12.9;13.8;7.9;10.8;3.2;3.7;155.8;30.1;62;23.9;0
16/2/2014;15;0;0.14;13.2;13.6;8;10.2;3.2;3.2;145.7;29.9;63;25.5;0
16/2/2014;16;0.1;0.16;12.4;8.7;8.8;12.3;3.8;3.1;141.3;29.5;65;24.1;0
16/2/2014;17;0.1;0.18;10.8;6.3;10.3;15.3;5.4;2.8;141.8;29.6;65;25.9;0
16/2/2014;18;0;0.16;10.4;3.6;8.2;11.9;4.1;2.4;136.2;28.4;69;29.7;0
16/2/2014;19;0;0.07;9.2;28.5;10.3;15.4;5.3;2.4;138.2;27.7;72;27.4;0
16/2/2014;20;0;0.05;9.9;17.3;8.8;14.4;5.7;2.8;138.9;27.6;72;20.6;0
16/2/2014;21;0;0.06;9.2;10.9;10.6;17.3;6.9;2.5;135.9;27.4;72;21.8;0
16/2/2014;22;0;0.02;10.2;6.1;7;11.9;5;2.8;139.1;27.4;71;30.5;0
16/2/2014;23;0;0.03;9.7;22.9;6.6;11.9;5.4;1.9;140.1;27.3;71;36.3;0
16/2/2014;24;0;0;11;14.4;3.6;7.4;3.9;1.2;131;27.3;71;40.1;0
17/2/2014;1;0;0;11;9.7;1.5;3.9;2.4;0.7;94.5;27.2;71;54.6;0
17/2/2014;2;0;0;10.5;6.7;0.9;2.4;1.5;0.5;97.2;26.7;72;58;0
17/2/2014;3;0;0;10.6;12.5;0.2;1.3;1.2;0.8;127.4;26.5;73;43.8;0
17/2/2014;4;0;0;10.6;7.5;1.1;2.3;1.2;1.2;138.7;26.6;75;30;0
17/2/2014;5;0;0;11.8;4.1;1.6;3;1.4;1.4;135.3;26.6;74;25.1;0
17/2/2014;6;0;0;6.5;4.5;1.9;6.8;4.9;0.5;339.7;25.9;77;51.9;0
17/2/2014;7;0;0.14;2.9;2.9;21.6;31.9;10.7;0.8;142;27;73;53.7;0
17/2/2014;8;0.1;0.24;7.7;11.3;26;33;8.6;2.4;138;28.5;66;28;0
17/2/2014;9;0;0.21;8.3;15.8;25.3;33.3;8.9;1.8;137.9;28.6;67;31.5;0
17/2/2014;10;0.1;0.26;9.4;15.8;31.2;39.3;8.9;2;136.9;30.2;59;36.4;0
17/2/2014;11;0.3;0.32;9.4;11.9;29.3;35.6;8.6;2.3;143.6;31;55;27.5;0
17/2/2014;12;0.1;0.3;11.6;27.6;22.4;31.4;9.4;2.7;142.9;31;56;24.2;0
17/2/2014;13;0.1;0.28;11.1;20;22.8;28.4;7.1;3.2;144.7;30.9;58;23.7;0
17/2/2014;14;0.1;0.33;10.3;24.2;21.3;27;6.7;2.6;141.4;31.1;56;26.1;0
17/2/2014;15;0.1;0.36;9.8;25.5;21.6;27.5;6.8;3.2;146.4;30.7;57;22.6;0
17/2/2014;16;0.1;0.41;9.8;15.3;22;27.7;6.7;3.6;149.4;30.2;60;26;0
17/2/2014;17;0.1;0.31;8.6;24.6;19.4;24.5;6.2;3.2;139.9;29.9;62;30;0
17/2/2014;18;0;0.23;7.7;12.9;18.7;25.2;6.9;2.9;137.7;28.5;66;23.7;0
17/2/2014;19;0;0.21;6.1;8.9;18.6;27;8.9;2.2;132.7;27.9;69;31.3;0
17/2/2014;20;0;0.06;6.8;26.3;18.5;25.1;7.7;2.8;136.8;27.7;69;23.9;0
17/2/2014;21;0;0.02;7;13.9;14;22.1;8.2;2.3;137.5;27.5;69;25.3;0
17/2/2014;22;0;0.02;6.9;15.6;12.9;21.7;9.1;1.3;133.1;27.5;67;43.6;0
17/2/2014;23;0;0.03;5.9;16.8;22.9;31.6;9.5;1.7;134.7;27.4;70;30.9;0
17/2/2014;24;0;0;7.5;14.9;10.3;16.4;6;1;111.2;27.1;70;46.1;0
18/2/2014;1;0;0;5.1;9.3;18.3;25.4;7.4;0.9;115;26.9;70;47.8;0
18/2/2014;2;0;0.01;5.6;11.3;8.1;12.9;5.1;0.7;19.6;26.5;72;63;0
18/2/2014;3;0;0;5.5;17.6;1.8;4.7;2.9;0.6;324.5;26;75;53.8;0
18/2/2014;4;0;0;4.9;9.2;0.5;2.5;2.1;0.6;335.7;25.5;77;40.9;0
18/2/2014;5;0;0;4;18.3;0.4;4;3.6;0.7;334.9;25.1;79;31.7;0
18/2/2014;6;0;0.26;1;17.4;7.1;14.3;7.1;0.6;343.9;24.7;82;35.7;0
18/2/2014;7;0;0.25;1.9;23.5;22;32;10;1;3.2;26.8;76;32.7;0
18/2/2014;8;0.1;0.3;3;34.1;36.8;52.3;15.5;0.9;4.6;29.1;68;47.3;0
18/2/2014;9;0;0.31;7.3;45.5;27;38.7;12.3;0.5;318.2;29;66;64;0
18/2/2014;10;0;0.44;11.9;28;43.8;59.5;17.2;0.7;172.4;30.3;64;62.6;0
18/2/2014;11;0.1;0.2;20.3;34.8;10.6;20.7;10.2;1.4;41.3;30.7;63;52.1;0
18/2/2014;12;0.1;0.35;8.7;28.2;29.3;36.8;8.4;2.9;143.7;31.4;54;31.8;0
18/2/2014;13;0;0.32;10;26.7;23.8;30.8;8.8;3.4;146.3;31.3;57;23.5;0
18/2/2014;14;0;0.24;8.3;31.7;24.7;30.3;6.9;3.3;141.2;31;59;21.4;0
18/2/2014;15;0.2;0.41;8.3;35.2;27.1;31.7;7.2;2.9;140.9;31.1;59;25;0
18/2/2014;16;0;0.43;6.3;23.8;27.6;33.1;7.2;2.3;136;31;61;30.2;0
18/2/2014;17;0.1;0.37;5.7;29.7;24.5;30.3;6.8;2.5;134.7;30.4;64;33.2;0
18/2/2014;18;0;0.34;5.5;16.4;26.9;34.3;8.3;2.8;140.9;28.7;68;24;0
18/2/2014;19;0;0.26;3.7;21.8;26.4;34.7;9.1;2;134;28.2;68;33.9;0
18/2/2014;20;0;0.12;3.6;15.1;21.9;32.2;10.4;1.6;130.8;27.9;70;49.2;0
18/2/2014;21;0;0.1;2.5;11.1;18.5;27.7;9.5;0.7;143.5;27.7;71;66.6;0
18/2/2014;22;0;0.16;3.9;29.5;26.3;34;8.3;1.7;135.7;27.6;72;38.3;0
18/2/2014;23;0;0.07;3.4;21.4;27;35.7;9;0.6;99.5;27.6;71;65.2;0
18/2/2014;24;0;0.05;4.1;14.3;23.2;29.7;7;0.4;87.9;27.5;72;67.3;0
19/2/2014;1;0;0;5.6;21.6;10.2;15.9;6;0.3;315.2;27.2;72;70.7;0
19/2/2014;2;0;0;4.2;19.8;15.5;21.9;6.7;0.2;13.2;26.8;74;70.5;0
19/2/2014;3;0;0;4.5;13.2;7.1;11.7;4.7;0.3;314;26.5;76;66.4;0
19/2/2014;4;0;0;5.4;17.7;1.7;4;2.3;0.5;340.3;26.1;77;49.4;0
19/2/2014;5;0;0;4.4;30;1.2;4.2;3;0.7;318.6;25.9;79;50.6;0
19/2/2014;6;0;0;3.1;20.5;1.9;6.4;4.5;1.4;335.4;25.6;81;26.9;0
19/2/2014;7;0;0.21;1.3;11.3;25.8;33.4;7.7;0.5;324.3;27.4;75;55.7;0
19/2/2014;8;0;0.29;3.4;25.8;35.3;42.5;8.4;0.6;51.1;29.5;66;63.3;0
19/2/2014;9;0.1;0.39;4.7;15.1;36.4;44;9.7;1.4;134.6;30.1;61;44.7;0
19/2/2014;10;0.1;0.53;4.2;18.1;57.9;63.6;11.6;1.9;139.6;30.9;60;33.4;0
19/2/2014;11;0.3;0.48;5.5;32.3;45.3;51.4;10.3;2.9;138.8;31.3;58;23.7;0
19/2/2014;12;0.1;0.28;6;42.9;25.2;28.3;5.1;2.8;135.2;31.2;57;25.8;0
19/2/2014;13;0.1;0.3;5.8;45.6;27.7;30.2;4.7;3.6;145.8;30.7;61;19.7;0
19/2/2014;14;0.3;0.26;6.3;32.2;19.6;23.9;5.1;1.8;132.9;31;60;47.7;0
19/2/2014;15;0.5;0.41;7.3;24;20;26.3;6.7;3.1;139.7;30.6;61;30.1;0
19/2/2014;16;0.4;0.41;5.8;15.6;22.7;28.9;7.2;2.3;141.2;29.9;65;34.8;0
19/2/2014;17;0.3;0.32;5.9;24;20.9;26;5.8;2.3;138.2;29.3;66;32.9;0
19/2/2014;18;0.3;0.3;5.1;25.2;17.2;22.1;5.5;2.7;137.3;28.4;70;24.4;0
19/2/2014;19;0.1;0.3;3.3;15.9;17;23.1;6.5;2;133.5;28.1;71;30.7;0
19/2/2014;20;0.1;0.24;3.7;21;14.6;21.1;6.6;2.3;137.4;28.1;71;28.4;0
19/2/2014;21;0.1;0.2;2.8;20.6;16.5;22.9;6.8;0.7;124.3;28;71;58.3;0
19/2/2014;22;0.1;0.3;2.4;20.1;21.3;27.9;6.8;1;126;27.9;72;50;0
19/2/2014;23;0.1;0.25;3.4;19.2;23.4;30;6.9;1.2;128.3;27.7;72;47.3;0
19/2/2014;24;0.1;0.18;2.2;17.7;61.3;67.9;10.4;1.7;146.2;27.7;72;43.8;0
20/2/2014;1;0.1;0.11;3.5;22.3;22.6;30.4;8.2;1;142.1;27.5;73;51.2;0
20/2/2014;2;0;0.06;4.4;37.3;19.7;28.2;8.6;0.4;144.7;27.4;73;63.1;0
20/2/2014;3;0.2;0.07;3.5;19.9;77.3;81;11.5;1.3;135.7;27.5;72;33;0
20/2/2014;4;0;0.06;4.3;18.5;32;38.9;9.1;0.3;35.2;27.3;73;67.6;0
20/2/2014;5;1.1;0.02;5.6;19.9;6.2;9.3;3.3;0.7;49.1;25.1;82;43.2;1
20/2/2014;6;PwrFail;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
20/2/2014;7;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/2/2014;8;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/2/2014;9;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/2/2014;10;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/2/2014;11;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/2/2014;12;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/2/2014;13;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/2/2014;14;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/2/2014;15;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/2/2014;16;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/2/2014;17;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/2/2014;18;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/2/2014;19;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/2/2014;20;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
