Data_ITA;Hora_ITA;SO2_ITA;CO_ITA;O3_ITA;MP_ITA;NO_ITA;NOX_ITA;NO2_ITA;VEL_VENTO_ITA;DIR_VENTO_ITA;TEMP_ITA;UMID_ITA;STWD_ITA
29/10/2013;11;0.1;0.38;12.1;NoData;12.2;19.3;9.1;4.2;122.2;28.4;63;21.9
29/10/2013;12;0.1;0.38;13.4;RS232;15.1;22.2;8;5.1;119.9;28.3;64;16.8
29/10/2013;13;0.1;0.42;12.2;NoData;13.7;22.1;7.3;5.1;126.1;28.2;65;21.1
29/10/2013;14;0.2;0.46;11.1;RS232;12.4;20.5;7.4;4.8;129.9;28.1;65;24.4
29/10/2013;15;0.1;0.31;9.9;RS232;18.5;27.9;8.4;4.4;125.6;28.1;66;25.3
29/10/2013;16;0.1;0.37;10.2;RS232;21;33.3;8.1;4.4;128.8;27.7;66;24.1
29/10/2013;17;0.2;0.41;8.1;RS232;15;26.8;9.7;3.7;132.1;26.8;67;24.7
29/10/2013;18;0.3;0.5;5.8;RS232;21;34;12.3;3.4;133.7;25.5;74;26
29/10/2013;19;0.2;0.41;5.9;RS232;10.5;21.6;11.9;3.6;129.6;25.3;75;22
29/10/2013;20;0.1;0.42;3.7;RS232;6.8;14.2;13.5;2.6;128.4;25.1;76;23.7
29/10/2013;21;0;0.27;5.5;NoData;7.7;16.6;11.1;2.3;125.7;25.1;76;23.4
29/10/2013;22;0;0.19;8.9;RS232;4;8.2;7.5;2.6;128.8;24.9;77;21.3
29/10/2013;23;0;0.23;9.1;RS232;3.5;6.1;9;1.6;125.3;24.6;77;22.5
29/10/2013;24;0;0.23;11.8;RS232;3.5;3.3;4.4;1.7;129.4;24.4;78;21.9
30/10/2013;1;0;0.31;11.6;RS232;4.7;7;4.3;0.5;112;24.2;79;47.6
30/10/2013;2;0;0.23;13.1;RS232;2.6;5.8;2.5;0.7;127.4;23.7;77;31.3
30/10/2013;3;0;0.25;10.5;RS232;2.5;6;5.4;0.5;77.6;23.4;82;47.7
30/10/2013;4;0;0.22;8.1;NoData;51.5;64.7;5.7;0.4;137.9;23.1;84;31.8
30/10/2013;5;0;0.23;6.2;RS232;86.3;106.6;3.9;0.3;123;22.4;87;20.5
30/10/2013;6;0;0.47;1.7;RS232;43.4;58.7;13.2;0.5;119.9;23;87;37.9
30/10/2013;7;0;0.97;1.7;RS232;11.8;18.8;20.7;1.1;97;24.6;82;44.1
30/10/2013;8;0;0.84;5.7;RS232;14.9;23;15.4;2.2;107;26.8;71;39.2
30/10/2013;9;0;0.32;12.9;RS232;9.1;14.3;7.4;4.9;132.5;27.3;66;18.8
30/10/2013;10;0;0.36;11.8;RS232;7.4;11.7;8.4;3.8;130.7;28;64;26.6
30/10/2013;11;0;0.21;12.8;NoData;7.2;11.6;5.5;5.1;128.2;27.3;65;21.6
30/10/2013;12;0;0.23;14.2;RS232;8.5;13.9;4.4;5.8;134.7;27.1;67;23
30/10/2013;13;0;0.26;14;RS232;9.6;14.7;4.8;6.7;131.1;27.2;65;21
30/10/2013;14;0;0.25;<Samp;NoData;<Samp;<Samp;5.4;6.2;132.1;27.4;63;22
30/10/2013;15;0;0.28;11.9;RS232;Span;Span;5.1;6.1;132.2;27.1;65;22.3
30/10/2013;16;0;0.25;12.2;RS232;13.2;23.3;<Samp;6.9;128.5;26.7;65;17.4
30/10/2013;17;0.1;0.33;10.8;Calib;17.9;29.8;Span;6.1;127;26.1;69;18.2
30/10/2013;18;0.2;0.51;8.4;InVld;23.4;34.4;10.3;2.8;123.9;25.3;71;30.6
30/10/2013;19;0.3;0.53;6;InVld;29.9;42.4;11.9;1.6;115.9;25;72;38.9
30/10/2013;20;0.3;0.46;4.8;InVld;40.2;52.5;10.9;1.9;102.9;24.9;73;43.2
30/10/2013;21;0.4;0.46;3.3;InVld;16.8;27.4;12.5;0.8;118.4;24.8;73;56.7
30/10/2013;22;0.5;0.53;3.1;InVld;5.2;11.6;12.7;0.4;98.8;24.6;74;69.4
30/10/2013;23;0.4;0.38;5.1;InVld;2.7;4.4;10.6;0.9;126.7;24.4;76;45.3
30/10/2013;24;0;0.21;9.6;InVld;0.5;2.1;6.4;1.5;120.1;24.2;76;34
31/10/2013;1;0;0.15;12.4;InVld;2.2;6.4;2;2;122.1;24.1;76;21.9
31/10/2013;2;0;0.18;12.7;InVld;4.9;11.3;1.8;0.7;106.6;23.9;77;42.4
31/10/2013;3;0;0.25;10.6;InVld;5.4;11;4.2;0.2;124;23.6;78;62.5
31/10/2013;4;0;0.3;7;NoData;44.2;52.1;6.4;0.4;125;23.1;81;39.1
31/10/2013;5;0;0.31;6.6;InVld;82.6;94.6;5.7;1;102.5;22.7;85;31
31/10/2013;6;0;0.44;2.3;InVld;32.6;45.2;8;0.9;102.5;22.3;90;24.4
31/10/2013;7;0.5;0.97;2.5;InVld;25.8;38.9;12.4;2.3;77.3;24.1;81;32.7
31/10/2013;8;1;0.75;8.9;InVld;21.8;35.9;12.8;5.1;65.5;25.8;68;28.8
31/10/2013;9;0.9;0.59;11.1;InVld;17.1;29.4;13.2;5.3;59.8;26.8;61;32.3
31/10/2013;10;1.1;0.48;11.5;InVld;8.6;15.2;14.1;2.4;90.1;28.8;56;43.3
31/10/2013;11;0.9;0.37;13.2;InVld;9.8;16.5;12.3;3.7;125.4;28.4;57;33.4
31/10/2013;12;0.8;0.23;14.9;InVld;6.8;11.7;6.8;7.2;132.8;27.8;57;18.9
31/10/2013;13;0.7;0.21;13.2;InVld;7.9;12.2;6.7;6.5;134.1;27.4;62;22.4
31/10/2013;14;0.3;0.2;13.1;<Samp;13.9;20.8;5;6.9;131.8;27.3;61;20.4
31/10/2013;15;0;0.28;13.9;27.2;11;17.9;4.3;6.4;131.1;26.8;61;22.3
31/10/2013;16;0;0.47;11.1;61;9.9;19.8;6.9;4.9;129.5;26.4;63;23.1
31/10/2013;17;0;0.54;10.2;35.7;11;21.1;6.9;4;124.2;25.7;66;24.7
31/10/2013;18;0;0.62;8.5;46.3;28;40.7;9.9;3.4;118.1;25.2;69;20.5
31/10/2013;19;0;0.61;7.9;37.6;33.4;46.8;10.1;2.5;119.6;24.8;73;24.5
31/10/2013;20;0;0.64;5.3;65.8;33.5;48.6;12.6;1.7;95.1;24.7;74;42.9
31/10/2013;21;0;0.72;4.4;40.4;22;34.7;13.6;1;92.5;24.6;72;57.1
31/10/2013;22;0;0.76;4.4;28.2;8.1;16.4;15.3;0.9;70.1;24.6;73;59.9
31/10/2013;23;0;0.57;6.2;22.9;5;9.6;13.1;0.7;119.1;24.3;76;61.6
31/10/2013;24;0;0.41;10;43.7;0.4;1.8;8.3;1.4;121.8;24.2;77;34.9
1/11/2013;1;0;0.35;14.6;36;1.1;2.4;4.7;1.5;128.9;24;77;24.6
1/11/2013;2;0;0.3;17.8;36.8;1.4;3;1.6;2;124.1;23.9;76;18.7
1/11/2013;3;0;0.27;17.4;26.2;0.9;2.4;1.6;1.3;123.2;23.7;76;33.3
1/11/2013;4;0;0.29;17.7;14.6;19.5;30.4;2;1.4;120.5;23.8;75;19.8
1/11/2013;5;0;0.28;18.7;21.2;64;81;1.5;1.7;124;23.8;74;26.2
1/11/2013;6;0;0.4;11.4;21;20.1;31.6;10.9;1.1;107.5;23.8;72;38.3
1/11/2013;7;0.3;0.92;5.4;28.9;13.2;20.1;17.1;1.1;90.5;25.3;66;52.8
1/11/2013;8;0.1;0.65;12;39.6;9.8;16.3;11.6;3.1;126.8;26.1;64;22.6
1/11/2013;9;0.1;0.57;17.1;24.5;9.9;15.5;7.2;5.3;131.6;26.5;61;23.1
1/11/2013;10;0;0.52;17.5;12.6;13.5;21.7;6.5;4.6;132.1;27.3;57;24.2
1/11/2013;11;0;0.48;16.8;8.9;9.5;17.5;5.5;5.5;131.6;27;60;23.3
1/11/2013;12;0;0.57;14.3;5.1;12.4;19.5;8.2;4.4;127.2;27.8;60;27.3
1/11/2013;13;0.1;0.5;15.9;8.3;14.1;22.6;8;5.2;126.8;27.3;62;21.4
1/11/2013;14;0;0.36;15.2;19.3;16.3;25.8;7.5;4.7;129.3;27.7;62;24.7
1/11/2013;15;0.2;0.26;15.6;15.8;15.7;26.8;8.8;5.1;128.3;27.2;62;23.5
1/11/2013;16;0.3;0.24;13.1;14.3;20.2;33;9.6;4.6;129.9;26.4;64;23.2
1/11/2013;17;0.2;0.34;11.8;20.6;10.9;23.7;11.1;4.1;127.4;25.7;64;22
1/11/2013;18;0.3;0.38;9.7;22.3;17.9;34.9;13.5;3.4;129.5;25.1;66;24.1
1/11/2013;19;0.2;0.22;10.9;18.2;18.7;34.8;12.7;3.3;126.2;24.7;68;20.6
1/11/2013;20;0.1;0.29;8.4;39.3;17;30.9;17;3.3;128.9;24.6;70;24.4
1/11/2013;21;0.2;0.31;8.7;25.3;20.5;34.7;16.1;2.8;136.3;24.5;70;27.5
1/11/2013;22;0.3;0.39;11.2;28.7;14.1;25;14.2;2.6;139.1;24.6;69;26.5
1/11/2013;23;0.3;0.37;11.7;25.2;11.4;20.7;14.2;2.5;141.2;24.4;71;25.4
1/11/2013;24;0.2;0.31;12.3;13.1;5.3;12;11;2.2;144.1;24.2;72;24.3
2/11/2013;1;0.1;0.27;14.1;20.9;2.5;5.2;9.5;1.7;151;23.9;74;26.2
2/11/2013;2;0;0.25;14.9;26.5;3.8;9.2;6.8;1.4;146.2;23.7;76;23.3
2/11/2013;3;0;0.11;20.8;28.1;6.8;15.1;2.8;2.2;129.6;21.9;86;28.1
2/11/2013;4;0;0.18;13.8;17.8;13;26.2;5.5;0.9;96.7;21.7;87;47.4
2/11/2013;5;0;0.19;12.7;11.3;67.6;82.8;8.3;1.8;87.9;22;88;39.5
2/11/2013;6;0;0.25;7.6;7.6;17.6;28.1;13.2;1.2;91.3;22;89;27.4
2/11/2013;7;0;0.58;2.6;16.4;12.6;20;15.3;0.3;133.3;23.1;89;45.5
2/11/2013;8;0.1;0.2;13;25.2;8.9;17;10.6;1.3;134.9;25.3;73;30.5
2/11/2013;9;0.1;0.15;16.5;61.8;9.4;16;7.7;2.7;137.4;25.6;68;27.3
2/11/2013;10;0.1;0.16;17;35.5;8.1;14.6;8.1;2.1;133.8;25.1;70;22.6
2/11/2013;11;0.2;0.15;18.9;24.2;6.5;11.8;6.7;2.8;129.1;26.8;64;30.8
2/11/2013;12;0;0.15;16.5;20.9;4.7;8.7;6.7;4.1;158.9;24;80;27.2
2/11/2013;13;0;0.15;17.8;17.2;6.2;11.5;5.2;4;129.4;23.1;85;20
2/11/2013;14;0;0.12;19;18.3;5.3;8.8;4;5;128.1;23.6;81;14.5
2/11/2013;15;0;0.18;17.8;11.2;8.6;13.5;5.3;4;132;23.7;77;17.5
2/11/2013;16;0;0.14;18.7;20.3;27.9;39;3.6;4.5;134.3;24.5;75;18
2/11/2013;17;0;0.21;17.7;14;39.6;54;5.3;3.9;141.6;23.7;78;18
2/11/2013;18;0.1;0.56;10.6;9.4;32.3;43.4;11.5;2.7;152.5;23.5;79;17
2/11/2013;19;0.1;0.69;7.9;7;19;27.3;14.7;2.5;150.2;23.5;77;15.5
2/11/2013;20;0.2;0.5;8.8;20.9;13;21.4;11.3;2.8;147.7;23.7;79;17
2/11/2013;21;0.1;0.32;12.7;33.1;3.8;8.5;8.4;3.5;140.7;23.5;78;18.4
2/11/2013;22;0.1;0.24;14.3;19.8;2.4;4.7;8.5;3.8;137.4;23.3;76;19.3
2/11/2013;23;0;0.19;18.9;16.7;2.8;5.8;4.7;4.4;137;22.3;79;16.7
2/11/2013;24;0;0.13;21.3;15.2;5;9.1;2.5;4.7;139;21.1;83;16.9
3/11/2013;1;0;0.14;20.9;9.5;2.9;8.5;3.1;3.1;142.7;20.1;88;22.3
3/11/2013;2;0;0.24;18.8;14.6;6.7;13.5;4.1;2;155.8;20;89;26.3
3/11/2013;3;0;0.22;15.3;19.6;9.1;20.3;5.6;0.8;147;20.1;90;20.7
3/11/2013;4;0.1;0.21;15.4;12;15.8;27.4;6.8;0.9;123;19.9;90;38.5
3/11/2013;5;0.1;0.34;10.4;17.2;27.5;44.7;11.2;0.6;56.2;19.8;90;49.4
3/11/2013;6;0.2;0.27;10.1;12;48.2;64.9;11.9;1.8;86.4;19.6;90;30
3/11/2013;7;0.2;0.35;7.2;8.5;15.1;27.6;17.3;0.8;96.8;19.7;91;35.5
3/11/2013;8;0.3;0.7;7.4;7;11.2;21.8;17.2;1.2;163.7;20.1;91;19.9
3/11/2013;9;0.4;0.33;17.9;4.3;8.9;18.4;12.5;2.9;78.8;19.7;88;26.9
3/11/2013;10;0.5;0.39;22.6;3.4;9.4;20.2;10.6;4.6;68.9;19.6;82;25.6
3/11/2013;11;0.5;0.39;23.5;2.2;16.3;28.5;9.5;6.1;79.8;20;81;17.7
3/11/2013;12;0.4;0.35;20.4;2.6;20.1;35.4;10.7;4.2;75.9;19.7;85;23
3/11/2013;13;0.5;0.48;18.3;1.9;20.8;33.9;12.2;3.4;69.3;21.3;82;29.2
3/11/2013;14;0.2;0.35;18.5;2.7;8;16.9;15.4;1.9;114.2;22.7;76;34.3
3/11/2013;15;0.3;0.35;19;2.6;11.7;22.4;13.3;1.5;131.4;23.7;69;45.8
3/11/2013;16;0.1;0.17;23.3;5.3;24.2;39.5;9;2.6;132.2;22.3;73;23
3/11/2013;17;0.1;0.22;18.8;7.6;25.8;42.5;10.8;2;132.1;21.7;77;23.5
3/11/2013;18;0.1;0.36;12.6;13.8;4.8;16.9;15.4;1.8;140.9;21.4;81;25.5
3/11/2013;19;0.1;0.42;11.7;20.5;19.8;39;16.8;1.7;142.6;21.4;81;25.8
3/11/2013;20;0;0.23;20.6;22.7;5.2;17.9;12.2;1.7;117.3;21.1;81;26.8
3/11/2013;21;0.1;0.46;14.7;29.9;8.3;23.4;19.3;1;107.3;20.1;83;56.5
3/11/2013;22;0;0.25;23.3;17;5.7;22.8;12.9;1.3;113.8;20.9;79;44.3
3/11/2013;23;0;0.3;19.4;8.7;3.8;16.5;15.2;1.7;104.5;19.8;86;48.2
3/11/2013;24;0;0.31;13.2;4.6;3.7;12.9;17.2;0.5;130.6;20;86;39.4
4/11/2013;1;0;0.31;11.7;14.7;0.6;5.9;12.7;0.4;129.3;19.8;88;36.5
4/11/2013;2;0;0.21;14;15;0.7;6.4;9.3;0.9;116.5;19.8;87;29.2
4/11/2013;3;0.1;0.14;13.7;13.2;2.1;7.2;5.4;0.2;76.5;18.7;90;22
4/11/2013;4;0;0.13;9.4;8.7;99.5;104;5.7;0.5;101;18.5;91;10.3
4/11/2013;5;0;0.14;7.3;7.3;150.4;162.5;5.1;0.3;120.1;18.7;91;25.9
4/11/2013;6;0.2;0.59;1.9;21.1;94.9;119.4;5.3;0.3;145.9;19.7;92;28.7
4/11/2013;7;0.4;1.09;1.8;31.2;45.5;64.5;13.8;0.9;151.3;21.2;89;33.9
4/11/2013;8;0.4;1.06;4.7;41.8;27;42.7;25.1;1.4;162.9;23.2;77;29.4
4/11/2013;9;0.6;0.65;10.6;44.8;30.8;48.4;19.9;2.1;174.9;23.3;75;25.1
4/11/2013;10;0.5;0.47;15.3;27.2;33;50.5;16.2;2.8;171.2;23.8;75;26.7
4/11/2013;11;0.3;0.53;14.5;42.1;14.5;25.8;18.2;2.4;175;23.9;74;28.6
4/11/2013;12;0.3;0.53;15.8;24.8;6.7;13.3;17.5;2;168.7;24.3;73;31.6
4/11/2013;13;0.2;0.35;23.1;33.4;12;22.6;11.4;3.9;143.4;25.9;69;25.7
4/11/2013;14;0.1;0.23;27.1;18;19;33.4;7;5.6;132.6;25.2;72;17.1
4/11/2013;15;0.1;0.31;25.3;24.2;29.5;48.9;10.6;4.6;133.2;25.2;70;20.6
4/11/2013;16;0.2;0.45;20;15.1;22.3;42.7;14.4;3.9;134.8;23.9;77;23.9
4/11/2013;17;0.2;0.57;14.6;20.4;21;42.2;19.6;3.3;133.5;23.5;76;22.1
4/11/2013;18;0.2;0.53;15;36.1;38.4;64.5;20.4;2.9;135.9;23.3;78;26.9
4/11/2013;19;0.3;0.49;13;31.3;27.4;48.1;21.4;2;132.4;23.3;77;28
4/11/2013;20;0.3;0.56;6.8;38;32.3;52.1;26.2;1.5;139.6;23.5;77;27.6
4/11/2013;21;0.1;0.44;12.5;41.4;11.3;24.7;20.7;2.6;134.4;23.4;80;25.2
4/11/2013;22;0.2;0.49;10.6;25.8;9.3;22.7;20.1;1.9;145.3;22.6;81;28.2
4/11/2013;23;0.1;0.25;16.9;50.9;3.2;10.9;13.5;1.7;117.4;22.9;77;42.7
4/11/2013;24;0.2;0.18;16.9;38.9;4;9.7;13.4;0.8;78.8;22.4;78;55.5
5/11/2013;1;0.1;0.14;22.8;28.8;1.9;8.3;7.7;2.9;63.6;22.1;77;32.7
5/11/2013;2;0.2;0.15;20.5;18.2;2.7;8.7;5.8;2;68.9;21.4;80;31.1
5/11/2013;3;0.1;0.21;12;34.3;6.2;12.8;6.5;0.4;104.3;20.8;85;36
5/11/2013;4;0.1;0.19;6.9;21.2;86.5;88.7;6.1;0.3;<Samp;20.2;88;22.7
5/11/2013;5;0.2;0.22;4.6;25.7;136.2;142.6;6.6;0.3;112.7;19.9;90;9
5/11/2013;6;0.3;0.45;1.7;17.9;49;63.5;3.4;0.3;125.7;20.1;90;19.3
5/11/2013;7;0.6;0.97;1.9;31.2;29.1;43.6;8.3;1;91.8;23.5;80;40.3
5/11/2013;8;0.7;0.8;8.1;67;18.7;30.4;14.8;2.7;75.8;25.9;67;38.4
5/11/2013;9;0.7;0.57;13.3;42.9;12.1;22.5;14.5;2.5;100.7;26.8;64;33.6
5/11/2013;10;0.4;0.39;16.5;35.1;7.8;16.4;12.1;2.8;130.6;26.4;67;28.6
5/11/2013;11;0.2;0.29;22;39.1;6.6;14;10.6;4.3;125.8;27.3;62;21.1
5/11/2013;12;0.3;0.24;24.1;33.9;15.3;25.7;8.6;4.7;129.2;27.2;61;21.1
5/11/2013;13;0.4;0.22;24.9;28.4;12.6;22.6;7.5;5.6;129.8;27.4;56;21.5
5/11/2013;14;0.1;0.29;15.7;25.6;11.7;23;10.4;3.8;126.3;27.6;60;23.1
5/11/2013;15;0.1;0.21;17.7;27.7;10.7;20.3;10.1;4.8;123.8;27.4;59;21
5/11/2013;16;0.1;0.26;19.1;16.2;14.6;28.4;11.3;4.3;124.7;27;61;22.3
5/11/2013;17;0.1;0.29;16;15.7;29;46.9;9.9;3.9;120.9;26;66;23.2
5/11/2013;18;0.1;0.39;11.4;23.5;28.2;46.6;13.9;2.1;120.3;24.8;68;35.6
5/11/2013;19;0.1;0.61;6.9;28.4;14;29.1;18;1;127.4;24.6;68;39.6
5/11/2013;20;0.3;0.48;7;40.4;<Samp;<Samp;18.9;1.2;129.8;24.4;68;31.8
5/11/2013;21;0.1;0.34;11.6;41.8;20.6;31.3;15.1;1.7;125.6;24.2;71;23.5
5/11/2013;22;<Samp;<Samp;<Samp;<Samp;10.1;18;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
5/11/2013;23;0;0.35;6.9;13.8;4.4;9.8;11;1.2;141.2;24;78;24.9
5/11/2013;24;0;0.18;10.2;22.9;4.4;8.4;8.2;0.9;129.4;24.3;78;29.4
6/11/2013;1;0;0.12;10.8;24.8;2.8;8.4;5.6;0.7;149.9;24.1;79;36.5
6/11/2013;2;0;0.12;11.3;17;1.3;3.8;4;0.2;187.8;23.9;80;49.5
6/11/2013;3;0;0.09;8.6;13.2;7.1;13.5;5.6;0.2;195;23.6;82;56
6/11/2013;4;0;0.05;12.1;36.1;57.7;69.3;2.6;0.8;127.1;23.6;81;28.9
6/11/2013;5;0;0.08;8.4;28.1;63.6;75.6;6.5;0.5;154.6;23.5;82;45
6/11/2013;6;0;0.41;2.5;16;14.1;21.1;11.7;0.5;136.8;23.9;81;51.8
6/11/2013;7;0.1;0.62;4.4;58.1;Span;Span;12.2;1.8;86.8;25.7;74;44.4
6/11/2013;8;0.1;0.27;12.7;50.7;Span;Span;7;4.4;130.3;26.4;70;19.1
6/11/2013;9;Span;Span;Span;Span;9.6;15.2;Span;4;127.6;27.2;67;22.7
6/11/2013;10;Span;Span;Span;0;9.6;14.4;Span;5.9;132.3;27;66;20.8
6/11/2013;11;0.2;0.17;14.3;0;10.9;15.8;5.6;6.1;132.5;27.2;65;19.2
6/11/2013;12;0.3;0.11;13.8;0.1;12.9;19.2;4.9;6.9;131.9;27.3;64;18.7
6/11/2013;13;0.2;0.13;12.8;1.4;11.3;17.3;4.9;6;130.9;27.3;64;20.3
6/11/2013;14;0.1;0.2;10.8;2.8;9.6;15.4;6.4;4.2;127.7;27.9;64;22.6
6/11/2013;15;0.1;0.26;10.3;14.7;10.5;16.8;6.1;4.1;131.5;27.1;68;25
6/11/2013;16;0.1;0.22;10.2;25.8;17.1;26.4;5.8;3.9;124.8;27;68;20.7
6/11/2013;17;0.1;0.3;9.6;16.5;14.5;26.7;6.7;4.4;126.1;25.9;70;20.6
6/11/2013;18;0;0.43;6.8;8.7;18.2;28.9;9.5;3.2;128.3;25.1;74;23.5
6/11/2013;19;0;0.5;6.2;24.2;22.4;32.8;12.2;3.1;134.9;24.9;75;27.5
6/11/2013;20;0;0.42;5.7;37.4;18;28.6;10.7;3.4;131.9;24.8;75;26.3
6/11/2013;21;0;0.49;5.3;39.3;18.1;26.8;10.8;2.7;136.8;24.7;76;26.2
6/11/2013;22;0;0.47;6.8;27.2;7.8;14;10.6;2.8;137.6;24.8;76;28
6/11/2013;23;0;0.44;7.9;22.7;3.2;6.5;9;2.6;134.2;24.6;78;25
6/11/2013;24;0;0.32;10.7;12.8;2.3;4.4;6.3;2.5;133.3;24.5;77;26.6
7/11/2013;1;0;0.25;13.3;8.6;1.9;3.2;3.4;2.3;140.9;24.3;76;29.5
7/11/2013;2;0;0.25;14.6;14.7;2.2;3.5;2.3;2.4;136.7;24;76;24.7
7/11/2013;3;0;0.24;15.4;37.1;4.1;6.3;1.6;2.1;138.9;23.9;77;25.3
7/11/2013;4;0;0.25;15.5;20.2;21.1;28.9;1.3;1.9;144.4;23.8;77;24.7
7/11/2013;5;0;0.28;14.3;21.7;27.1;36.7;2.2;2;140.4;23.9;78;25.5
7/11/2013;6;0;0.4;9.5;20.3;22.2;30.2;8;2.3;138.3;24;77;25.9
7/11/2013;7;0.1;0.48;8.3;31.5;17.2;25.7;10.2;3;129.9;25.4;71;23.6
7/11/2013;8;0.3;0.46;10.2;47.6;12.1;20;8.8;3.4;128.8;26.3;68;24.4
7/11/2013;9;0.4;0.32;11.4;49.3;10.8;17.3;8.6;3.9;126.6;27.2;65;23.9
7/11/2013;10;0.5;0.27;12.6;36.9;12;21.1;7.9;3.6;125.6;27.5;64;23.1
7/11/2013;11;0.5;0.42;12.7;118;12.9;19.2;6.9;4.5;128.4;26.9;65;22.5
7/11/2013;12;1.2;0.49;12.4;363;14.9;22.3;9.2;4.2;129.3;27.5;63;25.1
7/11/2013;13;1.1;0.14;12.3;451.4;17.8;27;6.5;4.8;130.2;27.6;62;21.6
7/11/2013;14;0.4;0.24;11.1;236.7;14.1;22.4;7.6;4.1;130.5;27.4;63;27.6
7/11/2013;15;0;0.31;11.3;234;19.4;30.3;9.4;4.1;128.2;27;65;23.1
7/11/2013;16;0;0.3;10.6;203.6;15.5;26.1;8.4;4.1;130.3;26.6;66;23.2
7/11/2013;17;0;0.45;9.4;111.7;19.4;33;11.1;3.9;129.7;25.6;69;26
7/11/2013;18;0;0.52;8.5;67.3;11.2;22.1;10.7;4;129.7;24.6;74;24.2
7/11/2013;19;0;0.52;6.4;38.9;21.4;34.8;14.1;2.5;130.5;24.3;73;27.4
7/11/2013;20;0;0.38;9.3;37.4;12;22;11.1;3.4;124;24.3;73;16.8
7/11/2013;21;0;0.53;6;33.5;8;17.5;13.8;3;129.8;24.6;72;24.3
7/11/2013;22;0;0.45;8.3;37.6;10.6;18.3;10;3.3;128.2;24.4;72;20.8
7/11/2013;23;0;0.47;10.8;24.6;3;6.3;9.5;2.9;124.4;24.2;73;20.3
7/11/2013;24;0;0.38;11.3;14.4;1.2;3.6;7.8;1.4;129.7;23.8;73;27.4
8/11/2013;1;0;0.35;15;19.6;1.6;3.8;3.5;1.6;127.6;23.8;74;21.7
8/11/2013;2;0;0.3;14.6;12.5;1;3.8;2.6;0.9;125.2;23.5;75;23.6
8/11/2013;3;0;0.29;14.4;8;3.3;6.4;2.3;0.5;141.7;23.2;76;33.3
8/11/2013;4;0;0.29;13.9;23.8;28.1;38.5;2.9;0.6;140.7;23;77;27.2
8/11/2013;5;0;0.32;12.3;15.2;51.5;67.8;3.5;0.9;145.1;22.9;78;23.4
8/11/2013;6;0;0.45;7.8;18.1;17.5;27.2;11;1.7;119.4;23.5;76;26.2
8/11/2013;7;0;0.58;5.6;24.3;12.1;19.9;16.4;2;84.6;25;69;36.8
8/11/2013;8;0;0.38;11.4;32.1;13.8;22.2;9.7;3.2;128.6;26.2;63;20.8
8/11/2013;9;0;0.31;13.8;32.3;13.8;23.9;8;4;128.4;26.7;60;21.4
8/11/2013;10;0.1;0.52;13;34.1;12.1;18.7;8.8;4;124.5;27.7;57;21.8
8/11/2013;11;0.1;0.62;12.2;344.7;10;16.8;10.1;4.4;121;27.7;60;19.8
8/11/2013;12;0.1;0.28;12.4;426.7;13.2;20.9;6.6;5.4;126.6;27.3;61;21.4
8/11/2013;13;0.1;0.25;12.6;233.4;12.1;20.5;7;4.8;127.1;27.3;60;25.2
8/11/2013;14;0;0.23;12.2;132.7;10;17.5;7.9;4.7;127.3;27.6;59;23.7
8/11/2013;15;0;0.2;12.7;85.5;6;12.7;8.4;4.7;128.6;27.4;60;21.8
8/11/2013;16;0;0.23;12.9;50.5;14.8;28.2;7.5;4.2;121.3;27.3;61;24.7
8/11/2013;17;0;0.26;12.5;30;16.2;31.6;6.7;4.1;125.5;26.1;65;21.4
8/11/2013;18;0;0.44;7.2;25.5;27.3;43.5;13.4;1.9;111.9;25;68;35.2
8/11/2013;19;0;0.62;5.7;24.9;43.5;60.5;15.4;1.2;112.7;24.7;68;37.4
8/11/2013;20;0;0.61;4.8;26.4;43.4;59.5;16.2;1.2;101.5;24.5;69;47.6
8/11/2013;21;0;0.81;3.5;28.9;38.9;55.3;17;1.4;65.5;24.4;70;50.6
8/11/2013;22;0;0.84;3.3;21.4;23.5;38;16.5;1.1;74.5;24.3;70;54.8
8/11/2013;23;0;0.75;3.5;39;13;25.6;16.6;0.8;70.5;24.1;71;59.2
8/11/2013;24;0;0.61;4.7;20.8;9.1;20;14.5;1;74;23.8;73;56
9/11/2013;1;0;0.59;6;22.9;4.9;13.8;12.6;2.8;67.1;23.4;75;32.4
9/11/2013;2;0;0.54;7.1;14.6;2.9;9.7;10.8;1.8;57.1;22.9;77;37.7
9/11/2013;3;0;0.45;5.1;12.9;5.3;12.2;9;0.2;125.4;21.8;82;41.4
9/11/2013;4;0;0.44;5.1;13.3;35.8;46.7;6.8;0.5;108.6;21.1;86;14.7
9/11/2013;5;0;0.45;3.9;12.9;46.3;65.2;6.9;0.3;113.1;20.7;88;12.3
9/11/2013;6;0;0.62;2.2;6.9;24.5;41.5;10.9;0.9;90.5;21.3;87;31.4
9/11/2013;7;0;0.79;4;19.2;21;36.1;19;1.9;74.1;24.5;74;29.1
9/11/2013;8;0.1;0.65;10.2;68.7;9.9;20;17;3.2;64.9;26.4;64;33.1
9/11/2013;9;0.2;0.58;14.1;36.9;8.8;16.2;15.2;2.3;81.1;27;59;35
9/11/2013;10;0;0.32;17.1;20.2;7.5;13.3;10.2;2.6;128.9;27.5;60;29.9
9/11/2013;11;0;0.28;18.9;28.4;5.3;9.5;7.6;4;129.6;27.4;60;24.4
