Data_BR;Hora_BR;SO2_BR;CO_BR;O3_BR;MP_BR;NO_BR;NOX_BR;NO2_BR;VEL_VENTO_BR;DIR_VENTO_BR;TEMP_BR;UMID_BR;STWD_BR
19/11/2013;8;0;0.92;8.2;8.7;120.8;132.4;12.6;2.5;124;26.4;68;29.2
19/11/2013;9;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
19/11/2013;10;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
19/11/2013;11;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
19/11/2013;12;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
19/11/2013;13;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
19/11/2013;14;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
19/11/2013;15;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
19/11/2013;16;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
19/11/2013;17;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
19/11/2013;18;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
19/11/2013;19;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
19/11/2013;20;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
19/11/2013;21;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
19/11/2013;22;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
19/11/2013;23;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
19/11/2013;24;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;1;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;2;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;3;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;4;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;5;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;6;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;7;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;8;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;9;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;10;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;11;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;12;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;13;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;14;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;15;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;16;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;17;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;18;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;19;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;20;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;21;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;22;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;23;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
20/11/2013;24;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
21/11/2013;1;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
21/11/2013;2;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
21/11/2013;3;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
21/11/2013;4;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
21/11/2013;5;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
21/11/2013;6;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
21/11/2013;7;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
21/11/2013;8;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
21/11/2013;9;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail;PwrFail
21/11/2013;10;RS232;RS232;RS232;RS232;RS232;RS232;RS232;<Samp;<Samp;<Samp;<Samp;<Samp
21/11/2013;11;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
21/11/2013;12;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
21/11/2013;13;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
21/11/2013;14;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
21/11/2013;15;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
21/11/2013;16;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
21/11/2013;17;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
21/11/2013;18;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
21/11/2013;19;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
21/11/2013;20;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
21/11/2013;21;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
21/11/2013;22;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
21/11/2013;23;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
21/11/2013;24;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
22/11/2013;1;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
22/11/2013;2;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
22/11/2013;3;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
22/11/2013;4;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
22/11/2013;5;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
22/11/2013;6;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
22/11/2013;7;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
22/11/2013;8;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
22/11/2013;9;RS232;RS232;RS232;RS232;RS232;RS232;RS232;InVld;InVld;InVld;InVld;InVld
22/11/2013;10;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData
22/11/2013;11;7.8;1.08;14.6;WarmUp;117.1;162.2;45.8;0.6;172.3;27.3;58;54.2
22/11/2013;12;6.9;1.02;11.3;54.2;141.8;173.6;31.9;1.4;88.6;28.8;50;39.9
22/11/2013;13;6.1;0.93;10.8;54.8;130.4;153.3;23.1;2.1;119.8;28.7;49;29.1
22/11/2013;14;5.4;0.91;10.4;41;110.2;129.6;19.6;2;104.5;28.5;50;36.1
22/11/2013;15;5.4;1.09;8.6;42.6;132.1;157.8;26.3;2;94.3;28.3;52;31.2
22/11/2013;16;5.3;0.86;8;46.3;127.9;147.2;20;1.9;64.3;28.1;54;35.3
22/11/2013;17;4.8;1.09;5.8;51.5;140.7;159.3;19.8;1.9;52.8;27.2;58;32.4
22/11/2013;18;5;1.52;3.9;37.2;182.4;207.1;25.1;2;38.2;26.3;61;25.6
22/11/2013;19;5.4;1.52;2.8;45.4;215.9;229.7;17.5;2.4;30;25.5;65;22.1
22/11/2013;20;5;1.08;3.6;77.1;183.6;197.7;15.6;2.4;27.1;25;70;21.2
22/11/2013;21;4;0.97;2.4;71.1;142.9;156.3;13.1;1.9;22.6;24.7;73;21.2
22/11/2013;22;3.4;1.03;1.7;70.6;142.3;153;11.3;1.2;20.8;24.4;74;26.8
22/11/2013;23;3.2;0.95;2.3;61;123.5;135.6;11.8;1.4;27.1;24.3;75;20.6
22/11/2013;24;2.9;0.61;3.3;36.8;99.8;112.1;12.1;1.3;25.4;24;77;20.6
23/11/2013;1;0.5;0.49;5.2;46.5;75.3;85.5;9.7;0.9;20.1;23.7;79;21.2
23/11/2013;2;0.1;0.51;2.6;48.6;65.8;79;12.8;0.3;4.5;23.6;80;26.5
23/11/2013;3;0;0.4;2.2;35;55.8;66.7;10.4;0.1;<Samp;23.2;81;<Samp
23/11/2013;4;0;0.43;2.6;41.1;54.4;64.7;9.8;0.2;<Samp;23.1;82;<Samp
23/11/2013;5;0;0.61;0.1;33.3;96;105.1;8.7;0.2;<Samp;23.1;82;24.1
23/11/2013;6;0;0.71;0.5;32.9;122.3;133;10.3;0.6;358;23.6;82;24.2
23/11/2013;7;0;0.79;1.3;42.6;144.5;155.6;12.1;0.7;358;24.5;78;28.8
23/11/2013;8;0.2;1.25;1.8;54.9;171.7;184.6;13.2;1.2;358.6;25.5;74;28.3
23/11/2013;9;0.7;1.36;3.1;76;174.5;188.3;14.1;1.3;11.1;26.2;70;30.6
23/11/2013;10;1.3;1.07;7.8;65.6;154.1;166.3;12.7;1.7;27.6;28.3;60;25.6
23/11/2013;11;2;1.38;11.7;43.6;133.7;166.9;33;1.1;230.8;28.5;62;43.8
23/11/2013;12;2.4;1.26;14.1;37.5;116.9;145;28.1;2.1;167.9;28.2;64;26.5
23/11/2013;13;2.7;1.17;10.9;41.3;111.3;128.6;18;2.4;111;28.5;63;34
23/11/2013;14;2.8;0.81;11;34.2;91.7;107.7;16.1;2.5;112.2;29.2;60;32.5
23/11/2013;15;2.5;0.69;11.1;42.4;68.5;84.8;15.9;2.3;104.3;29;61;33.8
23/11/2013;16;2.5;0.68;10.7;46;61.5;77;15.3;2.1;69.6;28.8;61;37.6
23/11/2013;17;2.3;0.69;9.5;50.8;64.8;83.4;18.2;2.3;50.8;28.1;62;28.2
23/11/2013;18;2.1;0.75;7.8;49;66.9;87.4;20;2.1;43.2;26.6;69;27.1
23/11/2013;19;1.8;0.73;5.8;53.3;72.4;91;18.1;2;40.8;25.8;72;24.9
23/11/2013;20;1.6;0.84;4.4;58.2;84.6;104.6;19.8;1.9;39.3;25.5;73;25.8
23/11/2013;21;1.2;0.66;5.5;55.7;79;94.9;15.9;2;33.6;25.2;76;28.3
23/11/2013;22;0.9;0.74;5.7;49.7;74.5;91.2;16.3;1.7;20.9;25.1;76;22.8
23/11/2013;23;0.5;0.76;3.1;52.2;84.7;99.7;14.5;0.8;38.3;24.9;77;30.2
23/11/2013;24;0.4;0.72;2.5;61.5;79.6;94.4;14.3;0.8;25.7;24.7;78;26.9
24/11/2013;1;0.3;0.62;3.3;50.4;63.2;75.4;11.7;0.7;16.3;24.6;78;19.6
24/11/2013;2;0.3;0.49;4.4;37.1;52.6;64.4;11.3;0.5;16.4;24.5;79;23.3
24/11/2013;3;0.2;0.4;3.7;36.1;46.4;58.9;12;0.1;<Samp;24.4;79;25.4
24/11/2013;4;0.1;0.46;3.2;41.9;44.5;55.5;10.6;0.2;345.4;24.5;78;24.2
24/11/2013;5;0;0.63;0.5;37.7;55.9;66.7;10.3;0.2;13.6;24.2;80;25.6
24/11/2013;6;0.2;0.56;0.5;44.6;81.9;93.8;11.4;0.5;16.3;24.3;79;23
24/11/2013;7;0.1;0.5;5.3;36.1;78.3;88.7;10.1;1.6;11.2;25.9;72;25.7
24/11/2013;8;0.4;0.62;8.3;39;70.5;80.6;10;2.2;13.7;27.3;64;24.7
24/11/2013;9;0.9;0.58;10.1;35.4;66.1;84.2;17.7;1.9;0.4;28.2;59;30.5
24/11/2013;10;1.2;0.73;18.7;33.9;59.8;90.3;30;0.9;275.7;29;57;46.4
24/11/2013;11;1.2;0.84;15.7;26.6;62.1;94.6;32;1.4;183.3;27.9;63;30.4
24/11/2013;12;1;0.81;11.2;26.9;83;105.6;22.6;1.7;153.4;28.8;59;29.8
24/11/2013;13;1;0.74;9.7;38.3;80.3;96.7;16;2.7;135.8;29.9;54;23.7
24/11/2013;14;1;0.66;10.1;38.5;65.1;82.5;17;1.8;105.6;30.2;53;33.9
24/11/2013;15;0.7;0.49;10.4;35.8;55.5;68.8;13.7;2.2;88.9;29.1;60;33.6
24/11/2013;16;0.4;0.49;9.8;39.6;38.7;52.3;13.2;2.1;68.8;27.9;65;39.4
24/11/2013;17;0.2;0.57;8.2;35.9;52.9;65.5;12.2;1.8;68.8;27.4;67;38.9
24/11/2013;18;0.5;0.53;8;26.5;51.9;64.6;12.8;2.1;54.6;26.1;72;31
24/11/2013;19;0.3;0.62;6.1;42.1;53.9;63.8;9.7;1.8;59.8;25.9;73;35
24/11/2013;20;0;0.62;5.5;37.9;67.4;79.2;11.7;1.4;40.4;25.7;74;30.4
24/11/2013;21;0;0.6;4.1;46;73.8;84;9.9;0.9;43.4;25.6;74;34.8
24/11/2013;22;0.1;0.7;3.9;41.5;75.3;84.7;9.2;0.9;42.1;25.4;75;34.3
24/11/2013;23;0;0.58;4;31.4;69.9;79;9;0.9;34.2;25.2;76;31.5
24/11/2013;24;0;0.45;4.8;26.4;56.6;65.7;8.6;0.6;26.1;25;77;30
25/11/2013;1;0.2;0.38;5.2;28.9;47.5;54.9;6.9;0.5;48.7;24.8;77;23.4
25/11/2013;2;0.2;0.31;4.8;29.5;41.4;49;7.1;0.4;11;24.6;78;26.1
25/11/2013;3;0.2;0.29;5.2;33.4;32.2;38.6;6;0.3;15.1;24.4;79;23
25/11/2013;4;0;0.24;5.9;37.9;30.2;35.7;5;0.3;3.9;24.4;79;28.5
25/11/2013;5;0.1;0.4;2.2;35.7;55.1;64.8;9.1;0.2;<Samp;24.5;79;24.1
25/11/2013;6;0.3;0.67;0.4;29.8;138.5;148.8;10.5;0.4;28.8;24.9;77;29.3
25/11/2013;7;0.5;1;1.5;35;154.4;161.1;7.4;0.8;24.5;25.9;73;28.4
25/11/2013;8;1;1.18;3.8;38.3;153.5;160.2;8.1;1.2;50;27.3;66;36.3
25/11/2013;9;1.7;0.99;6.1;42.3;143;151.9;10.4;2.3;39.4;27.6;62;32.7
25/11/2013;10;2.2;1.12;4.7;45.2;152.2;161.5;10.1;1.6;45.8;28.1;62;37
25/11/2013;11;2.7;0.97;6.5;42.5;146.9;155.1;11;2;98.8;29.8;57;36.8
25/11/2013;12;3.4;0.87;7.2;31.3;124.3;136;13.1;2.5;100.6;29.6;57;32.3
25/11/2013;13;4.3;0.81;6.6;32;112.1;123;12.1;2;104.4;28.8;60;36.8
25/11/2013;14;7;0.88;6.2;38.2;125.3;134.2;11.3;2.4;56.8;28.9;60;35.4
25/11/2013;15;7.2;0.86;5.5;33.6;126.1;131;7.8;2.3;81.6;28.8;60;36.9
25/11/2013;16;7.1;0.87;4.9;43.5;127.1;135.1;9.3;2.1;55.1;28.2;61;34.4
25/11/2013;17;7.3;0.95;4.1;46.9;138.4;143.4;7.4;1.5;60.7;27.6;63;42.4
25/11/2013;18;7.1;1.21;3.2;58.2;151;156.6;8.1;1.6;52.3;26.5;67;35
25/11/2013;19;7.2;1.33;1.9;67.7;187.3;190.5;8.2;1.4;46;26;71;34.5
25/11/2013;20;6.9;0.75;2.8;68.5;140.9;143;4.1;1.5;51;25.8;72;30.7
25/11/2013;21;6.3;0.69;2.1;55.8;135.1;139.1;4.6;1;33.8;25.6;73;33.4
25/11/2013;22;6;0.68;2;39.3;123.4;127.3;4.3;1;37.1;25.4;73;34
25/11/2013;23;5.6;0.62;2.3;59.9;114;117.8;3.6;0.7;27;25.1;74;32.4
25/11/2013;24;5.3;0.44;2.5;55.2;97.6;100.2;2.6;0.8;25.5;24.9;74;29.3
26/11/2013;1;0.8;0.3;5;49.6;70.4;72.6;1.8;1;17.3;24.7;75;19.1
26/11/2013;2;0.5;0.24;6;39.2;55.1;57.5;2;0.7;18.5;24.5;76;23.2
26/11/2013;3;0.2;0.22;6.4;37.4;44.7;46.4;1.3;0.8;13.7;24.3;77;19.3
26/11/2013;4;0;0.2;6.4;29.9;38.5;41.2;2.2;0.5;11.9;24.1;79;18.2
26/11/2013;5;0;0.24;3.6;24;53.1;59.6;6.1;0.7;15.2;24;78;19.6
26/11/2013;6;0;0.5;1.3;27.4;108.5;117.7;9.3;0.9;24.1;24.4;78;24.4
26/11/2013;7;0.1;0.75;3;36.8;121.5;126.3;5.8;1.6;27.2;25.7;71;25.8
26/11/2013;8;0.5;1.04;4.2;39.2;141.9;145.4;6.2;1.7;45.6;26.9;65;27.1
26/11/2013;9;0.9;0.94;6.5;25.4;139.3;144.4;7.1;2.3;51.9;28.5;56;29.8
26/11/2013;10;1.5;0.95;6.4;37.2;137.6;145.8;9.2;1.5;73.9;28.3;58;35
26/11/2013;11;2;0.89;7.2;40;137.5;144.4;9.9;2.1;84.8;28.6;59;36.6
26/11/2013;12;2.4;0.84;8.1;46.3;136.8;148.4;14.3;2.5;74.4;29.4;53;37.2
26/11/2013;13;2.6;0.83;8.2;45.1;106.7;118.4;12.6;2;86;29.3;51;42.8
26/11/2013;14;3;0.77;6.8;36.1;115.1;123.6;9.8;2;90.1;29;56;44.3
26/11/2013;15;3.2;0.87;6.8;32.3;124.2;132.7;9.7;1.9;83.1;28.6;57;38.3
26/11/2013;16;2.8;0.87;5.5;41.4;127.9;138.6;11.1;1.9;69.5;27.8;60;42.1
26/11/2013;17;2.5;0.93;5.4;55.1;123.9;133.1;10.1;1.8;67.4;26.9;64;38.3
26/11/2013;18;2.3;1.17;4;45.3;145.6;154.9;11.4;1.7;52;26.1;68;36.3
26/11/2013;19;2.6;1.32;2.7;60.1;193.1;200.8;11.2;1.5;60.6;25.8;69;39.2
26/11/2013;20;2.1;0.75;4.1;71.1;145.2;148.9;4.5;1.3;50.1;25.6;69;39
26/11/2013;21;1.5;0.59;4.8;55;115.5;120.5;5.3;1.5;55.4;25.5;70;35.2
26/11/2013;22;1;0.66;4;49.4;115.7;121;5.6;1.2;52.4;25.4;70;37
26/11/2013;23;0.7;0.48;4.5;47.5;101.8;105.5;4.4;1.2;38.6;25;73;30.5
26/11/2013;24;0.2;0.34;4.3;46;83.8;88.9;4.8;0.7;31.3;24.7;74;29.7
27/11/2013;1;0;0.24;6.7;31.3;64.1;67.2;2.7;0.9;26;24.8;73;28.9
27/11/2013;2;0;0.18;8.6;29.3;47.2;50.1;2.4;1.3;18.2;24;79;23.4
27/11/2013;3;0;0.2;8;30.3;38.3;41.7;2.9;0.9;19.4;24.1;78;23.4
27/11/2013;4;0;0.18;7.6;21.7;35.7;39.6;3.4;0.7;25.5;24.3;77;19.3
27/11/2013;5;0;0.25;5.5;13.6;42.2;49.3;6.8;1.4;21.4;24.4;76;19.2
27/11/2013;6;0;0.44;3.5;18.7;86.9;95.3;10.7;1.8;23.5;24.2;77;21.3
27/11/2013;7;0;0.76;2.6;21.7;109.5;116.1;6.9;1.5;27.2;24.6;77;24.7
27/11/2013;8;0;0.98;3.8;32.7;127.1;134.4;8.7;2.2;18.2;25.7;71;23.3
27/11/2013;9;0;0.97;5.6;50.6;136.5;142.2;8.1;2.9;29.6;26.9;64;25
27/11/2013;10;0.3;0.77;7.8;43.2;122.8;130.5;8.7;3.4;25.5;27.9;57;21.5
27/11/2013;11;0.8;0.97;7.2;38.7;145.5;159.4;15.5;3.4;14;28.8;54;23.7
27/11/2013;12;1.4;1;7.2;47.3;168.3;182;16.9;3.4;32.8;28.7;57;26.8
27/11/2013;13;1.9;1.02;5.8;36.6;162.3;171.6;11.5;2.8;32.9;27;65;26.2
27/11/2013;14;1.7;0.87;4.5;34.1;155.4;161.3;9.2;2.3;51.3;26.7;65;28.1
27/11/2013;15;2;0.88;5;37.6;146.6;155.4;11.3;2.8;41.6;26.6;65;27.4
27/11/2013;16;1.7;0.99;3.8;40.6;159.9;163.4;6.9;2.1;47.5;26.3;65;29
27/11/2013;17;1.8;1.16;2.4;45.1;178.6;182.6;8.1;2.4;35.6;25.7;70;26.1
27/11/2013;18;1.7;1.18;2;59.8;165.4;172.2;8;2;25.5;24.4;79;23
27/11/2013;19;1.8;1.4;0.7;72.2;199.2;201.6;7.2;1.3;29.9;23.8;85;21.7
27/11/2013;20;2;1.34;1.4;61.4;210.5;215.1;10.7;2.3;25.2;23.6;85;21.4
27/11/2013;21;2.1;1.28;0.8;47.9;259.7;263.5;10.5;1.4;36.9;23.8;84;28.4
27/11/2013;22;1.6;0.73;2;44.8;179.1;186;6.6;1.7;26.1;24;83;21.3
27/11/2013;23;1.1;0.55;1.5;46.4;154.5;159.4;4.7;1.5;20.6;24.2;82;22.4
27/11/2013;24;0.7;0.41;3.7;44.1;118;121.3;3.1;1.9;25.6;24.1;81;21.3
28/11/2013;1;0.5;0.23;5.8;50.6;81.5;84.9;2.9;1.8;18.1;23.5;82;23.4
28/11/2013;2;0.2;0.18;7.6;35.8;58.2;61.4;2.7;2.2;21;23.1;84;19
28/11/2013;3;0;0.18;5.4;19.8;48;56.1;7.6;0.9;17.8;22.7;87;20.9
28/11/2013;4;0;0.15;5.5;22.7;41.7;49.4;7.3;1.4;21.4;23.4;85;18.9
28/11/2013;5;0;0.28;2.9;18.1;59.4;66.9;7.3;0.7;6.5;23.5;85;23.6
28/11/2013;6;0;0.58;0.6;19.7;131.8;138.5;7.3;1.2;10.3;23.7;84;24.2
28/11/2013;7;0.1;1.02;0.5;35.7;188.9;191.7;5.3;1.3;2.4;24;81;27
28/11/2013;8;0.5;1.35;1.2;43.6;201.7;202.8;4.6;1.6;13.1;24.4;80;25.3
28/11/2013;9;1.1;1.33;1.3;46.3;224.7;223.5;6;1.7;6.2;25.1;77;24.5
28/11/2013;10;1.3;1.26;1.5;52.7;218.4;221.8;8.7;1.9;4.9;25.5;76;25.4
28/11/2013;11;2;1.42;1.5;58;230.3;230.8;5.3;1.5;11.1;24.8;80;26.8
28/11/2013;12;2.7;1.68;1.2;50;270.6;270.5;6.8;1.5;15.1;25.3;78;24.5
28/11/2013;13;3;1.68;1.1;42.2;267.2;271.4;10.7;1.3;30.7;22.9;87;44.9
28/11/2013;14;2.9;1.22;3.7;48.2;233.1;240.4;10;1.7;26.8;22.1;90;20.9
28/11/2013;15;3.5;1.89;0.4;39.9;334.4;338.8;9.1;0.2;48;22.5;90;30
28/11/2013;16;3.8;1.51;0.3;42.3;293.6;293.6;3.1;0.4;227.5;22.7;89;34.8
28/11/2013;17;3.9;2.17;0.2;34.5;310.6;310.2;3.8;0.2;<Samp;22.8;89;42.3
28/11/2013;18;4.4;2.66;0.1;34.1;364.5;358.5;2.5;0.1;<Samp;22.9;88;32.3
28/11/2013;19;4.4;1.79;0;42;329.7;323;0.9;0.2;<Samp;23;88;47.2
28/11/2013;20;4.5;2.04;0;47.7;387.1;374;0;0.1;<Samp;22.9;88;<Samp
28/11/2013;21;4.5;2.07;0;49.4;434.1;422.3;0.4;0.2;<Samp;23.1;88;<Samp
28/11/2013;22;4.1;1.28;0;57;354;344.1;0.4;0.3;<Samp;23.2;85;30.3
28/11/2013;23;3.7;0.85;0;68.1;278.7;271.9;0.4;0.4;341.5;23.1;86;29.1
28/11/2013;24;3.3;0.66;0;63.6;228.1;223.9;0.3;0.2;<Samp;23;85;<Samp
29/11/2013;1;0.9;0.57;0;50.3;201.1;199.2;0.9;0.2;<Samp;22.8;86;<Samp
29/11/2013;2;0.8;0.45;0.1;35.9;157.6;160.8;2.9;0.2;<Samp;22.6;86;<Samp
