Data_CG;Hora_CG;SO2_CG;CO_CG;O3_CG;MP_CG;NO_CG;NOX_CG;NO2_CG;VEL_VENTO_CG;DIR_VENTO_CG;TEMP_CG;UMID_CG;STWD_CG
12/7/2011;20;0.5;0.42;4.5;29;76.4;88.7;12.4;3.1;229;25.3;62;70.7
12/7/2011;21;0.6;0.42;4.4;39.8;75.4;87.8;12.4;3.7;245.5;25.3;62;67.8
12/7/2011;22;0.4;0.25;7.1;60.9;60.1;72.1;12.1;5.4;182.5;25.1;63;63.4
12/7/2011;23;0.4;0.13;11.4;50.6;40.8;52.5;11.8;3.7;199.1;25;65;68
12/7/2011;24;0.2;0.1;15.9;49.9;26.1;37;10.9;2.1;153.4;24.8;66;74.4
13/7/2011;1;0.2;0.07;19.7;47.8;14.7;24.7;10;4;150.1;24.7;68;68
13/7/2011;2;0.2;0.05;21.5;30.4;8.2;16.9;8.6;3.8;185.3;24.7;69;68.5
13/7/2011;3;0.2;0.04;20.6;23.6;6.8;14.8;8;5.6;175.1;24.6;68;60.7
13/7/2011;4;0.2;0;21.5;19;6;13.6;7.6;6.9;184.2;24.4;68;57.4
13/7/2011;5;0.2;0.03;20.6;10.6;5.9;13.2;7.3;4.2;252.8;24;67;69.1
13/7/2011;6;0.3;0.09;12.4;12;11.4;19.7;8.3;5;167.4;23.8;68;65.6
13/7/2011;7;0.5;0.42;3.3;21.5;27.7;37.7;10;3.7;174.8;24;69;68.4
13/7/2011;8;0.8;0.73;2.5;33.7;63;74;11.1;3.5;211.8;27.2;58;69.5
13/7/2011;9;0.7;0.54;5.2;43;77.1;89.8;12.8;6.7;189.7;28.3;54;57.8
13/7/2011;10;0.6;0.6;6.6;49.7;69.1;83.5;14.4;5.1;238.5;28.5;56;62.4
13/7/2011;11;0.7;0.6;7.4;45.1;73.4;89.2;15.8;3.3;254;27.9;58;67.9
13/7/2011;12;0.6;0.7;5.8;30.5;77;93.1;16.1;6.7;267.3;27.7;61;57.6
13/7/2011;13;0.5;0.73;4.7;27.1;66.8;82.2;15.3;7.8;278.9;25.4;70;50.9
13/7/2011;14;0.7;0.71;2.8;18.1;91.5;105.5;14;8.8;269.8;26.7;60;53.2
13/7/2011;15;0.5;0.57;2.4;16.4;84.2;98.3;14;3.6;207.9;26.7;58;68.7
13/7/2011;16;1;0.75;0.6;20.2;75.6;91.5;16;5;221.9;26;60;64.1
13/7/2011;17;0.8;0.87;0;16.8;102.7;118.6;16;4.7;216.4;26.1;58;63.8
13/7/2011;18;0.7;0.62;0;11.8;85.1;100.2;15;2;216.3;25.6;59;74.6
13/7/2011;19;0.7;0.57;0;15.8;70.5;85.6;15.1;5.7;177;25.2;62;63.9
13/7/2011;20;0.7;0.59;0;17.7;76.8;91.1;14.3;3;189.3;24.7;65;71.6
13/7/2011;21;0.7;0.5;0;10.2;94.1;107.3;13.2;2.2;308.1;24.7;66;73.7
13/7/2011;22;0.6;0.54;0;11.3;100.8;113;12.1;3;192.9;24.1;70;71.3
13/7/2011;23;0.5;0.35;0;12.7;79.6;91.2;11.7;2.4;164.1;23.9;71;73.1
13/7/2011;24;0.4;0.1;0;8.6;53.6;64.9;11.3;6.3;170.5;23.4;74;62.3
14/7/2011;1;0.5;0.14;0;9.3;36.8;47.7;10.9;6.1;151.4;23.1;76;62.4
14/7/2011;2;0.4;0.07;0;8;26.9;36.9;10;7.2;200;23.1;77;56.9
14/7/2011;3;0.4;0.06;0;7.8;20.8;30.2;9.3;5.8;163.5;23.1;77;60.2
14/7/2011;4;0.3;0.07;0;9.2;17.6;26.4;8.8;6.1;177.6;23;77;61.6
14/7/2011;5;0.2;0.04;0;10.3;16.1;24.2;8.1;6.5;183.9;22.8;79;59.3
14/7/2011;6;0.3;0.1;0;13.7;16.3;24.6;8.3;8.2;148.5;22.9;80;54.6
14/7/2011;7;0.4;0.43;0;11.7;30.7;39.3;8.7;10.5;157.7;22.9;80;47
14/7/2011;8;0.6;0.66;0;9.5;63.8;72.8;9.1;8.7;193.6;26.4;66;50.7
14/7/2011;9;0.5;0.58;0;6.1;79.8;90;10.2;8.7;181.9;26.4;67;50.7
14/7/2011;10;0.5;0.61;0;9.6;72.3;83;10.7;9.3;184.7;27.8;62;48.9
14/7/2011;11;0.4;0.55;0;13;69.4;81.1;11.7;10.3;180.9;27.3;64;47.9
14/7/2011;12;0.4;0.66;0;8.5;62.9;75.4;12.5;4.4;215.4;27.2;64;64.4
14/7/2011;13;0.4;0.68;0;6.1;71.8;84.2;12.4;4.7;201.9;27.3;65;64.9
14/7/2011;14;0.5;0.74;0;4.4;69.6;82.5;12.9;5.6;240.9;27.7;62;60.9
14/7/2011;15;0.5;0.68;0;3.4;71.6;84.8;13.2;4.4;244.7;27.2;62;67
14/7/2011;16;0.6;0.82;0;12.7;85.7;99.2;13.5;8.4;310.9;26.9;65;51.9
14/7/2011;17;0.5;0.79;0;22.3;95;107.7;12.8;7.1;257.7;26.1;69;58.4
14/7/2011;18;0.5;0.9;0;15.9;97.1;108.8;11.7;5.8;305.6;25.5;68;59.4
14/7/2011;19;0.7;0.96;0;16.6;93.7;104.7;11.1;5.1;322.6;25.2;70;61.8
14/7/2011;20;0.7;0.93;0;13.2;110.3;120.8;10.6;8.8;271.8;25.1;71;52.2
14/7/2011;21;0.7;0.73;0;13.5;106.4;116.7;10.3;5.2;331.9;25.2;71;61.5
14/7/2011;22;0.6;0.63;0;17.6;96.4;106.5;10.1;4.3;278.6;24.9;72;63.1
14/7/2011;23;0.5;0.51;0;10.5;75.8;85.8;10.1;3.1;275.9;24.7;71;70
14/7/2011;24;0.3;0.16;0;6;55.9;65.9;10;6.8;336.5;24.4;70;58.2
15/7/2011;1;0.3;0.1;0;5.1;39.2;48.7;9.6;2.3;330.3;24;72;73.7
15/7/2011;2;0.3;0.05;0;7.7;25.9;35;9.2;4.5;286.4;24.2;73;65.9
15/7/2011;3;0.3;0.01;0;8.9;18.6;27.3;8.7;3.6;296.8;24;73;68.7
15/7/2011;4;0.2;0.03;0;5.3;15.8;24.1;8.3;4.8;315.1;23.7;74;64.5
15/7/2011;5;0.1;0;0;7.2;14;21.9;7.9;3.2;191.3;23.4;75;70.6
15/7/2011;6;0.2;0.07;0;10.4;16.9;25.1;8.3;4.5;188.3;23.3;74;66.4
15/7/2011;7;0.4;0.34;0;7.7;38.5;47.9;9.4;3.8;160.4;23.4;73;69
15/7/2011;8;0.6;0.73;0;4.2;69.9;79.2;9.3;3.9;203.1;26.7;62;67
15/7/2011;9;0.6;0.64;0;3.5;91.9;102.8;10.9;10.8;274.5;27.8;60;43.9
15/7/2011;10;0.5;0.58;0;4.9;104.7;117.6;13;8.7;256.8;28.7;55;52.9
15/7/2011;11;0.4;0.59;0;8.6;80.8;95.2;14.4;6.3;280.7;29.2;56;58.4
15/7/2011;12;0.3;0.43;<Samp;11.1;55.3;72.7;17.4;4.8;197.3;28;61;60.7
15/7/2011;13;0.2;0.48;NoData;7.9;56.5;72;15.4;5;219.3;27.5;62;59
15/7/2011;14;0.2;0.4;NoData;7.4;48.7;63.6;14.9;5.5;176.2;27.3;63;58.1
15/7/2011;15;0.2;0.51;NoData;5.1;47.4;62.1;14.6;6.3;183.7;26.9;65;54.7
15/7/2011;16;0.2;0.48;NoData;3.6;51.5;65.8;14.3;9.6;180.6;26.5;68;41.2
15/7/2011;17;0.1;0.57;NoData;5.6;51.3;64.9;13.7;6.7;185.6;26;69;54.4
15/7/2011;18;0.2;0.86;NoData;7;59.9;72;12.2;2.6;262.2;25.5;70;70.8
15/7/2011;19;0.3;0.83;NoData;3.9;68.6;80.5;11.9;2.7;199.7;25.2;70;69.9
15/7/2011;20;0.4;0.71;NoData;8.5;77.2;89.1;11.9;1.1;194;24.9;71;76.5
15/7/2011;21;0.3;0.58;NoData;19.1;76.9;88.3;11.4;1.2;178;24.7;69;75.9
15/7/2011;22;0.3;0.5;NoData;17.8;72.3;83.6;11.3;3;176.5;24.4;69;68.3
15/7/2011;23;0.3;0.26;NoData;13.8;64.1;75.2;11.1;3.6;201.7;24.3;70;66.6
15/7/2011;24;0.3;0.25;NoData;27.1;50.6;61.4;10.9;5.3;187.5;23.8;72;58.2
16/7/2011;1;0.2;0.13;NoData;35.6;38.6;48.8;10.2;5.2;165.2;23.7;72;59.7
16/7/2011;2;0.2;0.07;NoData;18.8;26.4;36.1;9.8;2.1;211.7;24.1;70;72
16/7/2011;3;0.1;0.02;NoData;10.5;21.8;31.5;9.7;3.7;204.9;24.1;70;63.1
16/7/2011;4;0.3;0.01;NoData;6.3;17.5;26.6;9.1;3.1;156.9;23.5;71;68.2
16/7/2011;5;0.4;0;NoData;4;14.5;23.3;8.8;5.3;264.9;23.5;73;59.7
16/7/2011;6;0.4;0.01;NoData;6.6;14.2;22.7;8.6;3.6;156.5;23.5;75;64.9
16/7/2011;7;0.5;0.07;NoData;9.6;21.7;31;9.4;3.5;179.2;23.9;74;67.6
16/7/2011;8;0.6;0.21;NoData;10.2;37.3;47.1;9.8;4.6;157.1;26.4;62;61.7
16/7/2011;9;0.6;0.25;NoData;13;45.8;57.2;11.4;5.5;189.3;27.9;57;57.7
16/7/2011;10;0.5;0.17;NoData;7.7;38.3;51.3;13;5.8;181.4;28;55;57.6
16/7/2011;11;0.4;0.14;NoData;4.4;32.9;46.9;14;5.5;179.3;28.1;55;58.8
16/7/2011;12;0.6;0.23;NoData;4.9;32.8;47;14.3;5.6;179.7;27.9;58;59.7
16/7/2011;13;0.4;0.23;NoData;6.1;37.5;51.3;13.8;6;215.8;27.4;63;56.3
16/7/2011;14;0.4;0.18;NoData;3.6;32.5;45.5;13;6.9;179.1;27.3;63;54.4
16/7/2011;15;0.4;0.2;NoData;3;30.6;43.5;12.9;6.1;166.9;27.3;60;58
16/7/2011;16;0.4;0.17;NoData;4.8;28.4;41.3;13;9.7;179.3;27;58;40.1
16/7/2011;17;0.3;0.15;NoData;8.5;27;40.1;13.1;7.7;184.4;26.3;60;45.8
16/7/2011;18;0.4;0.13;NoData;9;29.1;42;12.9;7.5;184.6;25.4;63;48.9
16/7/2011;19;0.5;0.39;NoData;11.4;37.1;49.8;12.7;7.6;180.4;25.2;63;49.7
16/7/2011;20;0.5;0.16;NoData;9.2;39.2;51.6;12.5;9.9;179.8;25;62;40.6
16/7/2011;21;0.5;0.12;NoData;6.1;35.5;48;12.6;6.4;184.5;24.8;62;50.7
16/7/2011;22;0.5;0.08;NoData;9.7;29.7;42.1;12.4;8.5;182;24.7;61;41.8
16/7/2011;23;0.4;0.17;NoData;15.2;28.3;40.5;12.2;9.1;184.3;24.5;61;41.1
16/7/2011;24;0.4;0.1;NoData;8.8;21.3;33;11.7;8.2;177.8;24.5;60;46.4
17/7/2011;1;0.4;0.06;NoData;5.6;15.5;26.4;11;9.9;181;24.4;58;39.3
17/7/2011;2;0.4;0.02;NoData;4.6;12.6;23.1;10.4;3.8;191.3;24.3;59;65.9
17/7/2011;3;0.4;0.02;NoData;4.1;11.3;21.4;10.1;3.2;169.7;24;61;68
17/7/2011;4;0.4;0.01;NoData;3.2;11.5;21.2;9.7;1.5;180.5;23.6;63;75.3
17/7/2011;5;0.5;0.02;NoData;1.8;10.9;20.1;9.2;2;171.5;23.5;64;73.2
17/7/2011;6;0.6;0;NoData;2;10.5;19.5;9;2.9;159.8;23.4;69;69
17/7/2011;7;0.6;0.08;NoData;3.5;14.5;23.8;9.4;1.9;350.4;23.5;71;73.5
17/7/2011;8;0.6;0.22;NoData;6.2;23.3;33.3;10;1.9;287.9;26.2;59;73.4
17/7/2011;9;0.6;0.18;NoData;10.3;34;44.8;10.8;1.7;244.4;26.9;59;74
17/7/2011;10;0.4;0.19;NoData;6.5;33.5;44.7;11.2;8.2;182.7;25.4;71;47.2
17/7/2011;11;0.5;0.23;NoData;4.1;23.8;34.7;10.8;7.3;185.6;27.2;62;51.8
17/7/2011;12;0.4;0.32;NoData;3.8;21.9;32.9;11;5.7;182.4;26.6;66;60.2
17/7/2011;13;0.4;0.33;NoData;2.7;22.2;33.7;11.5;4.2;207.8;26.3;66;65.4
17/7/2011;14;0.5;0.33;NoData;4;30.6;41.9;11.3;4.9;222.2;26.1;67;59.4
17/7/2011;15;0.5;0.35;NoData;6.8;27.3;38.3;11.1;5.8;177.2;26.1;66;55.7
17/7/2011;16;0.5;0.39;NoData;4.7;27.8;38.6;10.8;3;204.1;26.2;66;67.6
17/7/2011;17;0.4;0.3;NoData;3.4;29.9;40.8;10.9;2.5;272.3;25.8;66;71
17/7/2011;18;0.5;0.33;NoData;4.3;40.9;51.7;10.8;6.1;195.6;24.8;67;53.6
17/7/2011;19;0.4;0.34;NoData;6.5;35.9;46.5;10.6;7.2;176.5;24.2;69;51.3
17/7/2011;20;0.5;0.51;NoData;12.5;36.6;46.9;10.4;4.5;146.6;24.1;71;63.8
17/7/2011;21;0.6;0.44;NoData;17.7;42.9;52.6;9.7;8.6;177.4;24;76;43.6
17/7/2011;22;0.6;0.44;NoData;20.5;38.5;47.4;8.9;7.2;170.4;24;77;49.7
17/7/2011;23;0.5;0.27;NoData;11.4;33.7;42.2;8.5;4.9;155.9;23.9;80;62.9
17/7/2011;24;0.6;0.13;NoData;7.1;32.4;40.5;8.1;6.4;145.7;23.4;77;53.9
18/7/2011;1;0.5;0.07;NoData;4.9;25.7;33.3;7.6;8.5;19.2;22.8;79;43.4
18/7/2011;2;0.5;0.1;NoData;4.5;23;30.3;7.3;10.6;277.5;22.5;84;30.1
18/7/2011;3;0.5;0.08;NoData;3.8;22;28.8;6.8;10.9;265.9;22.4;85;29.2
18/7/2011;4;0.2;0.03;NoData;5.6;21.4;28.2;6.8;8.6;227.5;23;81;37.3
18/7/2011;5;0.1;0.06;NoData;9.4;20.8;27.4;6.6;10.2;242.3;23;81;33.6
18/7/2011;6;0.1;0.19;NoData;5;24.4;30.9;6.5;9.4;209.1;23.3;80;37.6
18/7/2011;7;0.1;0.32;NoData;3.4;34.3;41.1;6.8;7.7;101.1;23.1;86;46.4
18/7/2011;8;0.2;0.48;NoData;3.8;49.6;56;6.4;8.7;154.5;23.4;86;42.4
18/7/2011;9;0.2;0.59;NoData;3.2;60.1;66.4;6.2;5.6;93.5;23.8;84;57
18/7/2011;10;0.2;0.53;NoData;2.4;66.4;72.5;6.1;5;134;24.2;82;59.4
18/7/2011;11;0.2;0.51;NoData;5.5;64;70.3;6.3;8.6;94.2;24.9;80;41.7
18/7/2011;12;0.2;0.61;NoData;10.1;62.7;69.5;6.8;4.1;116.4;25.9;73;64.2
18/7/2011;13;0.1;0.51;NoData;6.5;52.2;60;7.8;5.7;167.3;26.5;69;55.6
18/7/2011;14;0.2;0.58;NoData;5.1;55.1;63.6;8.5;4.3;183.8;26.8;68;63.8
18/7/2011;15;0.2;0.76;NoData;4.3;67.3;76.2;8.9;4.1;266.5;25.6;76;63.5
18/7/2011;16;0.2;0.94;NoData;10.4;75.5;83.8;8.3;5.3;292;24.3;85;50.3
18/7/2011;17;0.2;1.02;NoData;20.5;94.7;102.7;8.1;4.8;289.1;23.5;88;52.9
18/7/2011;18;0.2;1.1;NoData;21.3;103.8;111.1;7.3;6.2;300.2;22.4;92;50.8
18/7/2011;19;0.3;1.16;NoData;18;106.4;112.9;6.6;3.9;289.4;22.2;93;65.3
18/7/2011;20;0.2;0.83;NoData;13.9;105.8;112.4;6.7;3.1;300.8;22.2;92;70.1
18/7/2011;21;0.3;0.72;NoData;9.9;102.5;109.1;6.7;2.4;288.9;21.9;93;70.9
18/7/2011;22;0.2;0.56;NoData;10.3;94.1;100.5;6.4;2.9;215.7;21.9;91;67.7
18/7/2011;23;0.3;0.11;NoData;8.5;80.6;86.8;6.3;6.1;221.2;22;91;55.6
18/7/2011;24;0.2;0.03;NoData;4.9;64.1;70.6;6.4;4.1;214.4;22.3;87;63.6
19/7/2011;1;0.2;0.01;NoData;3.6;48.5;55.1;6.6;2.8;288.3;22.9;84;69.4
19/7/2011;2;0.1;0;NoData;2.3;35.9;42.6;6.6;5.3;291.9;23.3;80;58.8
19/7/2011;3;0.2;0;NoData;1.9;27.8;34.3;6.5;3.3;274.1;23.4;79;67
19/7/2011;4;0;0;NoData;1.9;22.9;29.6;6.7;5.3;294.4;23.3;80;58.4
19/7/2011;5;0;0;NoData;3.5;19.2;26;6.9;3;290.1;23.3;81;67.4
19/7/2011;6;0.1;0.09;NoData;5.5;18.9;25.9;7;6.5;252.7;22.4;88;52.3
19/7/2011;7;0.2;0.43;NoData;3.8;34.2;41.9;7.7;2.2;251.5;23.2;82;72
19/7/2011;8;0.3;0.66;NoData;1.9;67.1;75.1;8;6.5;315.2;23.8;77;54.6
19/7/2011;9;0.5;0.86;NoData;0.9;96.5;105;8.5;6.5;289.5;25.1;71;54.8
19/7/2011;10;0.4;0.5;NoData;0.5;111.7;120.9;9.2;6;273.6;26.7;64;54.4
19/7/2011;11;0.4;0.5;NoData;1.4;98.4;109.7;11.3;6.7;277.9;27.4;59;49.7
19/7/2011;12;0.3;0.39;NoData;11.9;87.3;100.7;13.4;6.6;278.7;27;60;51.6
19/7/2011;13;0.2;0.33;NoData;18.8;76.8;90.9;14.2;7.7;260.1;27.2;58;47.9
19/7/2011;14;0.3;0.22;NoData;10.2;74.5;89.6;15.1;2.8;194.6;27.1;57;71.9
19/7/2011;15;0.2;0.39;NoData;5.1;68.1;83.3;15.3;3.8;258.4;27.1;57;61.1
19/7/2011;16;0.3;0.48;NoData;2.6;92;107.5;15.5;5.3;294;26.5;58;52.9
19/7/2011;17;0.4;0.34;NoData;1.3;92.9;108.2;15.4;5.4;291.5;25.7;59;55.1
19/7/2011;18;0.4;0.54;NoData;15.3;95.1;110.4;15.3;3.1;279.9;25;60;68.4
19/7/2011;19;0.4;0.38;NoData;26.5;93.5;108.9;15.4;4;246.3;24.5;60;63.6
19/7/2011;20;0.4;0.27;NoData;21.8;87;101.8;14.8;2.6;217.9;24.5;61;69.7
19/7/2011;21;0.5;0.26;NoData;22;88.8;103.7;14.9;5;301.3;24.6;61;58.1
19/7/2011;22;0.5;0.2;NoData;11.8;86.9;101.4;14.5;5.4;268.5;24.1;64;55.6
19/7/2011;23;0.3;0.16;NoData;7.5;64.2;78.4;14.2;3.9;281.3;23.8;66;64.6
19/7/2011;24;0.2;0.15;NoData;5.9;44.8;58.4;13.6;3.5;227.8;23.6;68;66.6
20/7/2011;1;0.1;0.19;NoData;4.2;30.6;43.7;13.1;3.2;218.1;23.4;70;67.7
20/7/2011;2;0;0.03;NoData;8.4;21.5;33.2;11.7;5.3;155.6;22.9;74;56.9
20/7/2011;3;0.2;0;NoData;12.4;17.6;28.2;10.7;4.9;149.9;23.1;74;59.4
20/7/2011;4;0.3;0;NoData;9.4;15.2;25.4;10.2;3.7;175.1;23.3;73;65.3
20/7/2011;5;0.5;0;NoData;9.4;14.3;24.1;9.8;2.3;153.8;23.4;71;72
20/7/2011;6;0.5;0.07;NoData;7.4;16.3;26.3;10.1;3.9;163.3;22.8;74;64.8
20/7/2011;7;0.6;0.34;NoData;8;33.1;44.3;11.3;7.2;176.3;23;74;50.1
20/7/2011;8;0.7;0.8;NoData;8.9;62.4;73.9;11.4;7.6;186.3;24.6;68;46.4
20/7/2011;9;0.7;0.5;NoData;5.4;69;81.6;12.5;5.7;187.5;26.1;63;58.3
20/7/2011;10;0.8;0.6;NoData;3.2;72.7;87;14.3;4.8;237.8;27;60;60.2
20/7/2011;11;0.6;0.5;NoData;2.7;71.4;87.2;15.8;3.6;262;27.4;60;66.2
20/7/2011;12;0.6;0.44;NoData;3.3;70.2;86.1;15.9;5.7;181.6;27.2;58;60.8
20/7/2011;13;0.5;0.36;NoData;3.7;52.1;68.6;16.5;5.6;176.9;26.9;60;57.9
20/7/2011;14;0.5;0.59;<Samp;4.2;63.6;82.8;19.1;4.6;244.1;25.7;68;58.7
20/7/2011;15;0.7;0.9;4.7;6.3;74;91.5;17.5;4;193.8;24.4;78;63.8
20/7/2011;16;0.6;0.63;5.9;11.1;74.1;88;13.9;3;202;25;73;69
20/7/2011;17;0.9;0.66;3.9;12.6;80.2;94;13.8;3.5;175.4;25.3;60;66.5
20/7/2011;18;0.9;0.64;3.2;8.7;84.3;98.4;14.1;4.4;195.3;25;59;62.9
20/7/2011;19;0.8;0.5;3.5;7;79.8;94.1;14.4;5.6;178.7;24.6;62;61
20/7/2011;20;0.8;0.56;3.9;10.4;82.3;96.9;14.6;5.6;181.5;24.3;70;58.8
20/7/2011;21;0.8;0.33;6;13.8;70.2;83.7;13.5;3.7;180.3;24.2;69;65.7
20/7/2011;22;0.7;0.27;8.5;8.5;63.9;76.6;12.7;4.1;196.5;24;71;64.7
20/7/2011;23;0.7;0.21;5;4.9;61.7;74.2;12.4;5.3;224.9;23.6;69;60.1
20/7/2011;24;0.7;0.15;10.6;2.5;55.7;67.4;11.7;2.4;284.8;23.7;64;70.7
21/7/2011;1;0.6;0.09;15.6;8.3;38.4;50;11.6;3.4;155.9;23.9;69;65.8
21/7/2011;2;0.6;0.02;19.8;14.3;25.2;36.3;11.1;4.4;259;23.8;70;61.9
21/7/2011;3;0.5;0.03;19.1;10;18.5;29.3;10.8;6.2;189.3;23.2;73;52.6
21/7/2011;4;0.4;0.02;19.5;5.7;17.1;27.1;10;3.7;146.5;22.9;72;66.7
21/7/2011;5;0.6;0.02;18.8;3.2;16.9;26.4;9.5;2.6;199.9;22.9;74;69.7
21/7/2011;6;0.6;0.15;9.2;1.9;23.2;33.2;10;4.2;192.9;22.8;75;62.5
21/7/2011;7;0.7;0.41;2.8;2.1;41.4;52.5;11.1;8;180.7;23.1;72;46
21/7/2011;8;0.8;0.54;4.5;16.8;62.1;73.4;11.3;8.5;179.8;25.8;66;45.3
21/7/2011;9;0.8;0.45;6.5;26;61.8;74.8;13;7.1;179.7;26.3;66;50.4
21/7/2011;10;0.8;0.54;6.5;14.5;59.5;73.5;14;7.3;180.5;26.6;66;52
21/7/2011;11;0.7;0.5;8.2;8;54.9;69.5;14.5;8.4;183.2;27.2;64;46.3
21/7/2011;12;0.7;0.53;9.2;4;49.9;64.6;14.7;3.3;156.6;27;66;66
21/7/2011;13;0.7;0.52;7.5;2;48.7;63.4;14.6;6.2;139.7;26.3;69;56.9
21/7/2011;14;0.7;0.48;8.5;1;47;61.7;14.8;5.4;178.4;26.8;65;59
21/7/2011;15;0.7;0.56;7.2;1.3;52.9;67.3;14.4;4.8;189.5;26.6;66;61.1
21/7/2011;16;0.7;0.52;6.4;7.9;58.4;72.3;13.9;8.6;180.8;26.4;64;47.8
21/7/2011;17;0.7;0.58;4.3;11.5;57;70.9;13.9;6.7;190.1;25.5;67;51.5
21/7/2011;18;0.7;0.59;3.4;6.7;66.6;80;13.4;6.2;196.4;24.7;71;54.4
21/7/2011;19;0.7;0.56;2.4;7.7;72.1;84.6;12.5;9.1;179.4;24.5;72;38.9
21/7/2011;20;0.7;0.5;3.4;7.9;63.1;75.2;12.1;10.4;180.8;24.4;73;37.1
21/7/2011;21;0.7;0.46;3.8;13.2;56.4;68.5;12.1;7.8;182.7;24.4;73;49
21/7/2011;22;0.7;0.34;4.7;18.5;64;75.3;11.3;9.9;180.5;24.2;74;37.4
21/7/2011;23;0.7;0.26;5.2;11;56.9;68.1;11.2;9.2;179.2;24;75;39.3
21/7/2011;24;0.6;0.13;9.8;8;50.3;60.8;10.5;7.2;175;24;76;48.9
22/7/2011;1;0.6;0.17;15.2;6.5;38;47.8;9.8;10.5;181.5;23.9;76;32.1
22/7/2011;2;0.6;0.02;15.5;7.9;28.2;37.7;9.5;8.6;172.3;23.5;80;42.4
22/7/2011;3;0.6;0.05;12.7;9.6;25.4;34.1;8.7;6.7;153.8;22.4;86;51.6
22/7/2011;4;0.2;0.08;14.1;12;25.9;34;8;7.9;174.2;22.4;87;46.6
22/7/2011;5;0.2;0.09;14.1;14.5;26.9;34.7;7.8;3.3;178.8;23;84;66.5
22/7/2011;6;0.2;0.17;10.7;8.5;30.4;38.5;8.1;4.7;261.9;23.5;78;61.7
22/7/2011;7;0.4;0.44;2.9;5.3;50.9;59.8;8.9;4;178.9;23.8;69;65.3
22/7/2011;8;0.5;0.88;2;4.5;84.2;93.7;9.5;6.1;358.8;24.2;72;52.3
22/7/2011;9;0.4;0.45;5.9;6.7;99.1;109.2;10.1;9.4;188.6;24.3;76;38.9
22/7/2011;10;0.6;0.59;4.6;11.9;77.9;89;11;7.1;191.1;25.1;76;49.8
22/7/2011;11;0.6;0.57;6.7;11.6;76.4;88.5;12.1;2.2;280.4;27;64;72
22/7/2011;12;0.5;0.52;7.1;6.6;68.5;81.6;13.1;4.2;136.1;26.7;66;61.1
22/7/2011;13;0.4;0.53;9;4.4;63.9;77.8;13.9;5;204.8;27;64;61.4
22/7/2011;14;0.3;0.44;9.1;3;47.9;63;15.1;5.6;177;27.1;64;59.3
22/7/2011;15;0.3;0.71;7.3;2.7;59.7;73.5;13.8;4.2;224;27;67;62.7
22/7/2011;16;0.4;0.74;6.4;4.4;73.9;87.4;13.5;4.6;257.2;26.5;70;62.2
22/7/2011;17;0.3;0.8;4.6;9.2;70.1;83.1;13.1;2.3;280.9;25.9;71;71.2
22/7/2011;18;0.4;1;3.7;14.4;93.3;105.6;12.3;3.2;243.3;25.3;72;67.8
22/7/2011;19;0.4;0.76;3.1;12.3;82.8;95;12.2;3.1;175.1;24.9;73;67.8
22/7/2011;20;0.5;0.69;3.2;9.9;76;87.5;11.6;2.3;178.7;24.7;75;71.9
22/7/2011;21;0.4;0.69;2.9;10;80.5;91.5;11;1.1;268.4;24.4;76;76.7
22/7/2011;22;0.5;0.6;2.7;11;78.3;89.2;10.8;3.2;174.2;24.5;75;69.1
22/7/2011;23;0.4;0.35;3.5;14.2;69.9;80.7;10.8;2.2;199.9;24.4;73;71.9
22/7/2011;24;0.4;0.19;7.4;11.2;59.8;70.3;10.5;2.7;202.2;24.8;68;70.5
23/7/2011;1;0.3;0.1;12.6;8.6;43;53.2;10.2;4.8;183.8;24.8;73;61.8
23/7/2011;2;0.2;0.08;14.2;7.5;31.2;41.3;10.1;4.4;189.6;24.6;75;62.6
23/7/2011;3;0.2;0.02;14.8;5.1;24.5;33.7;9.2;7.1;184.9;24.2;76;53.4
23/7/2011;4;0.3;0;16;2.9;23.7;32.6;8.9;2.3;286.9;24.2;76;72.2
23/7/2011;5;0.4;0.02;17.4;5.3;21.3;29.8;8.6;1.9;302;24.5;75;72.5
23/7/2011;6;0.4;0.06;13.4;7.8;24.8;33.6;8.8;1.4;245;24.4;73;74.6
23/7/2011;7;0.5;0.15;9.8;7.5;30.3;39.8;9.5;3.3;221.2;24.5;69;68
23/7/2011;8;0.5;0.23;7;10.3;40.1;50.4;10.4;2.8;206.7;26;63;70.1
23/7/2011;9;0.7;0.43;7;9.9;57.9;69.6;11.7;1.9;252.4;28;59;72.8
23/7/2011;10;0.7;0.31;8.5;6.2;59.2;72.4;13.2;3;208.3;28.2;58;69.9
23/7/2011;11;0.8;0.32;9;4.1;54.2;69.2;15;3.2;284.4;28.5;53;67.4
23/7/2011;12;0.7;0.18;9.9;6.7;44.2;60.5;16.2;6.2;180.9;28;52;56.7
23/7/2011;13;0.6;0.14;9.9;8.3;35.4;51.2;15.9;8.4;181.2;27.1;63;44.5
23/7/2011;14;0.5;0.2;9.2;5.3;33.8;48.5;14.7;4.1;180.3;26.8;65;62.6
23/7/2011;15;0.4;0.16;9.3;3.4;28.9;42.5;13.6;9.1;179.7;25.8;70;46.2
23/7/2011;16;0.4;0.23;8.8;5;26.9;39.5;12.6;6.1;175.6;25.8;71;53.5
23/7/2011;17;0.4;0.18;7.9;9.3;31.7;43.9;12.2;7.7;179;25.1;75;49.2
