Data_PIR;Hora_PIR;SO2_PIR;CO_PIR;O3_PIR;MP_PIR;NO_PIR;NOX_PIR;NO2_PIR;VEL_VENTO_PIR;DIR_VENTO_PIR;TEMP_PIR;UMID_PIR;STWD_PIR;
12/9/2011;19;0.1;0.51;11.8;34.3;15.8;38.6;22.8;5;232.5;24.2;68;18.9;
12/9/2011;20;0.7;0.6;10.2;47.4;21.9;45.3;23.3;3.7;217.6;24.1;69;18;
12/9/2011;21;0.2;0.48;10.2;47.7;23.9;49;25.2;3.7;216.2;24;67;15.5;
12/9/2011;22;0;0.48;10.1;56.5;16.6;39.8;23.2;3.5;214.3;23.8;67;14;
12/9/2011;23;0;0.37;12.4;56.7;15;38.3;23.4;3.3;216.8;23.7;66;15.2;
12/9/2011;24;0.1;0.21;12.7;49.1;10.1;30.3;20.2;2.8;219.9;23.2;66;15.2;
13/9/2011;1;0.4;0.23;15.4;48.9;7;24.5;17.6;3;213.7;23.2;63;14.2;
13/9/2011;2;0.9;0.01;21.5;37.4;1.9;14;12.2;2;227.6;22.7;58;15.5;
13/9/2011;3;0.4;0.01;22.7;37.1;0.5;9.3;8.7;2.2;228.8;22.6;57;14.6;
13/9/2011;4;0.6;0;22.4;29.3;0.4;7.4;7;3.1;222.9;21.7;62;13.3;
13/9/2011;5;0.8;0;4.3;29.1;52.1;91.6;39.5;2.1;226.1;21.2;66;14.4;
13/9/2011;6;1.2;0.01;1.3;25.3;158.5;218.7;60.2;1.6;246.3;22;61;14.6;
13/9/2011;7;1.2;0.01;1.1;25.2;152.3;212.6;60.2;1.6;232.1;23.2;57;15;
13/9/2011;8;0.8;0.01;11.4;76.3;26.9;53.8;26.9;2.6;233.1;24.5;56;18.7;
13/9/2011;9;0.5;0.01;27.2;77.4;4;14.4;10.4;2.8;229.8;26.2;55;25.3;
13/9/2011;10;0.5;0.06;25.9;67.1;5;17.1;12.1;2.9;202.9;27;57;25.6;
13/9/2011;11;0.4;0.2;27.9;66.9;5.4;16.8;11.5;3.3;213.9;27.9;52;21.4;
13/9/2011;12;0.4;0.17;31.8;50.6;3.4;11.5;8.2;3.2;220.2;28.5;49;26.6;
13/9/2011;13;0.4;0.42;30;50.2;3.3;11.5;8.2;4.6;231.2;28;53;22.5;
13/9/2011;14;0.4;0.65;27.2;41.5;4.5;13.8;9.3;5.4;234.5;27.5;54;23.8;
13/9/2011;15;0.4;0.7;25.2;41.3;6.1;19.2;13.1;4.6;220;27.5;54;18.5;
13/9/2011;16;0.4;0.96;24.4;54.2;5.5;20.7;15.2;4.6;215.4;26.9;55;16;
13/9/2011;17;0.4;1.29;21.1;54.5;4.6;19.1;14.5;3.8;213.6;26.2;60;18.4;
13/9/2011;18;0.4;1.54;15.8;45.6;4.1;21.8;17.7;3.4;210.4;24.5;65;17.8;
13/9/2011;19;0.4;1.66;11.2;45.4;16.3;43.3;27.1;3;208.8;24;66;15.6;
13/9/2011;20;0.4;1.39;10.6;50.1;18.4;45.3;27;3.2;210;24.1;64;15.2;
13/9/2011;21;0.4;1.51;6.4;50.2;29.5;61;31.6;2.5;208.2;23.9;65;18.9;
13/9/2011;22;0.4;1.49;10.2;46.9;17.5;47.6;30.2;3;210.3;23.8;64;15.6;
13/9/2011;23;0.4;1.38;13.5;46.8;12.2;37.9;25.7;3.6;217.3;23.3;64;14.4;
13/9/2011;24;0.3;1.44;13.2;45.1;12.6;39.3;26.7;3.7;219.3;23.1;66;16.6;
14/9/2011;1;0;0.42;18.8;45;6.1;23.7;17.6;2.9;218.2;23.6;68;15.1;
14/9/2011;2;0.1;0.59;26.1;41.7;1.9;12;10.1;2.9;217.2;23.5;68;14.9;
14/9/2011;3;0;0.88;26.2;41.6;0.9;7.2;6.4;2.8;217.5;23.3;70;15.3;
14/9/2011;4;0;1.41;26.2;31.8;0.4;5.6;5.3;2.5;213.9;23;73;13.2;
14/9/2011;5;0;1.61;12.6;31.6;11.9;36;24.1;2.5;212;22.7;75;13.3;
14/9/2011;6;0.1;1.75;2.9;25.3;54.9;103.2;48.3;2.7;212.8;22.4;75;12.1;
14/9/2011;7;0.1;1.94;6.2;25.2;33.5;69.6;36.2;3;216.2;23.4;72;14.5;
14/9/2011;8;0;2.17;17.5;40.7;7.2;24.9;17.7;3.3;220.2;24.8;68;17.5;
14/9/2011;9;0;2.02;22.4;41;4.8;17.2;12.4;4.8;222.6;25.3;65;19.6;
14/9/2011;10;0;2.25;24.3;46;5.1;15.6;10.4;4.3;218.7;26.6;60;22.6;
14/9/2011;11;Span;Span;Span;Span;Span;Span;Span;3.7;205.7;27.7;57;20.1;
14/9/2011;12;Span;Span;Span;Span;Span;Span;Span;4.1;220.1;27.6;57;19.4;
14/9/2011;13;0.1;0.42;27;Span;3.1;10.4;7.3;4.1;221.1;28.2;53;20.1;
14/9/2011;14;0.4;0.45;25.5;Span;2.9;10.1;7.2;4.6;232.3;27;60;19.2;
14/9/2011;15;0;1.24;23.8;37.1;4.8;14.6;9.7;4.3;220.9;27.6;57;19.6;
14/9/2011;16;0;1.87;21.2;37.9;5.8;17.4;11.7;4.4;217.6;27.1;58;18.1;
14/9/2011;17;0;1.85;19.8;44.1;5.3;18.1;12.8;4.6;217.1;25.8;62;17.1;
14/9/2011;18;0;1.72;18.5;44.2;4.1;19.3;15.1;4.5;226;24.4;67;17.9;
14/9/2011;19;0.1;1.66;13.4;47.1;15.3;36.3;21.1;5.2;231.8;23.9;68;16.9;
14/9/2011;20;0.1;1.54;12.4;47.2;20.2;42.8;22.6;4.3;231.1;23.9;68;18.1;
14/9/2011;21;0;1.58;12.4;41;19.9;41.1;21.2;4.2;215.9;24.1;70;14.8;
14/9/2011;22;0;1.84;12;40.8;15.3;37.3;22;3.9;214.1;23.9;70;14.9;
14/9/2011;23;0;2.66;17;48.7;7.8;24.7;16.8;4.2;213.2;23.8;72;13;
14/9/2011;24;0;2.33;14.2;48.9;9.5;28.6;19.1;3.5;210.4;23.5;73;14.2;
15/9/2011;1;0.1;1.57;18.1;37;5;17.9;13;3.1;210.6;23.5;75;16.5;
15/9/2011;2;0.1;1.58;24.7;36.7;2.1;8.7;6.7;4;207.3;23.2;76;16;
15/9/2011;3;0;1.59;27.1;30.4;1;4.4;3.5;4.3;209.6;23.4;73;14.2;
15/9/2011;4;0.1;1.19;27.6;30.2;0.6;4.2;3.5;4.4;210.4;23.5;72;15.8;
15/9/2011;5;0.1;1.54;22.2;18.6;3.5;13.6;10.1;5.1;220.4;23.1;74;16.4;
15/9/2011;6;0.1;1.31;17.8;18.3;5.8;22.1;16.3;3.8;216.2;23.2;70;15.4;
15/9/2011;7;0.2;1.09;13.6;15.6;22.9;49.8;26.9;3.7;212.5;23.9;69;15.2;
15/9/2011;8;0.3;1.33;8;15.5;83.3;136.6;53.3;4.3;215.2;25.4;66;15.8;
15/9/2011;9;0.2;1.48;23.7;38.7;6.1;18.2;12.1;4.4;214.3;26.6;63;18;
15/9/2011;10;0;1.57;25.7;39.3;4;13.8;9.8;5;213.2;27.1;61;17.8;
15/9/2011;11;0.1;4.64;24.3;49.1;5.1;17.6;12.5;4.9;214.4;26.6;61;19.2;
15/9/2011;12;0.3;4.93;23.9;49.4;6.5;18.8;12.4;5;213;27;60;20;
15/9/2011;13;0.4;0.47;23.6;49.8;5;14.3;9.4;5.2;222.9;26.8;61;20.1;
15/9/2011;14;0.2;1.68;23.6;49.8;7.6;24.5;16.9;6;217.3;27.7;56;20.3;
15/9/2011;15;0.2;1.73;20.4;51.9;7.4;21.8;14.3;5.8;225.9;26.7;59;22.4;
15/9/2011;16;0.2;1.62;20.5;51.9;5.2;20.9;15.8;5.4;216.9;26.1;62;17.2;
15/9/2011;17;0.2;1.55;17.7;49;7.2;22.6;15.4;5.1;218.2;25.1;64;16.9;
15/9/2011;18;0.2;1.27;18.2;48.9;3.5;16.9;13.4;4.8;223.8;24.3;66;17.1;
15/9/2011;19;0.3;1.25;12.6;51.3;17.4;37.3;19.9;4.4;221.1;24;68;16.2;
15/9/2011;20;0.2;1.52;13.5;51.4;13.9;31.4;17.5;3.9;232.3;24;70;18.9;
15/9/2011;21;0.2;1.58;12.5;52.3;17.2;36;18.8;4;217.7;23.1;77;19.4;
15/9/2011;22;0.2;2.26;11;52.3;15.5;39.6;24;4.1;211.8;22.5;76;13.7;
15/9/2011;23;0.2;1.98;15.8;41.7;7.6;25.7;18.2;4.1;215.3;22.9;74;14.9;
15/9/2011;24;0.5;2.21;15.1;41.4;11.4;29.6;18.3;4.9;223.9;23;74;15.4;
16/9/2011;1;0;2.19;20.4;30.7;4.7;16.4;11.8;3.9;231.7;22.9;73;17.9;
16/9/2011;2;0;2.29;24.2;30.4;2.5;9.9;7.4;4;220.7;23.1;74;15.6;
16/9/2011;3;0;2.42;25.3;26.7;0.9;6.3;5.4;3.5;217.2;22.9;73;15.1;
16/9/2011;4;0;2.08;24.9;26.6;0.7;6.1;5.5;3.6;216.7;22.7;74;13.2;
16/9/2011;5;0;2.26;17.3;19.3;10.1;26.8;16.8;3.7;215.1;22.7;75;14.2;
16/9/2011;6;0;2.13;9;19.1;29.9;63.7;33.7;3.9;214.2;22.8;74;13.9;
16/9/2011;7;0;2.69;10.3;28.9;22;49.8;27.8;4.1;214.4;23.8;72;14.7;
16/9/2011;8;0;2.1;19.5;29.2;7;24.8;17.9;4.8;216;25;67;17.5;
16/9/2011;9;0;2.28;22.2;42.1;6.4;23;16.6;5.6;214.2;25.9;65;17.6;
16/9/2011;10;0;2.82;22.3;42.5;7.6;24.2;16.6;6.1;221.3;26.8;61;19.7;
16/9/2011;11;0;2.69;22.7;36;7.2;19.7;12.6;5;210.2;27.6;58;23.1;
16/9/2011;12;0;2.93;21.8;35.8;5.8;17.9;12.1;4.9;212.6;27;61;20.5;
16/9/2011;13;0;3.91;21.3;40.9;5.4;13.4;8;4.8;210.4;27.6;60;20.7;
16/9/2011;14;0;2.14;21.4;41;5;15;10.1;5.6;215;27.1;61;16.7;
16/9/2011;15;0;2.51;18.5;39.2;7.2;19.7;12.5;5;210.9;27.1;61;18.1;
16/9/2011;16;0.1;2.59;17.4;39.1;6.1;17.5;11.5;4.7;212.2;26.5;63;17.7;
16/9/2011;17;0.1;2.7;16.4;37.1;5.4;17.8;12.4;4.6;213.3;25.3;66;16.6;
16/9/2011;18;0.2;3.35;13.8;37;4.3;17.7;13.4;4.5;215.7;24.2;69;14.9;
16/9/2011;19;0;2.89;10.2;36.5;12.1;31.1;19;4.8;215.6;23.8;70;16;
16/9/2011;20;0.2;2.85;10.2;36.5;16.8;35;18.2;5.3;222.4;23.7;71;17.9;
16/9/2011;21;0.1;2.61;10.2;42.2;19.3;38.6;19.3;4.3;213.4;23.8;71;15.7;
16/9/2011;22;0;2.64;13;42.3;12.1;29.9;17.8;4.6;210.4;23.7;72;15.9;
16/9/2011;23;0;2.77;13.3;41.1;9.1;24.9;15.9;3.8;211;23.4;75;17;
16/9/2011;24;0;3.32;13.5;41.1;8.5;22;13.5;4.3;212.6;23;79;15.9;
17/9/2011;1;0;3.68;15.2;30.8;6.9;18;11.1;4.3;211.6;23.2;77;15;
17/9/2011;2;0;3.93;17.8;30.5;2.7;9.2;6.6;4.6;213.1;22.9;80;13.6;
17/9/2011;3;0;3.73;19.2;26.1;1.7;6.3;4.7;4.5;216.2;23;80;15;
17/9/2011;4;0;4.13;20.5;26;0.7;3.5;2.8;3.7;205.7;21.5;85;16.8;
17/9/2011;5;0.1;3.99;14.4;22.5;7.1;18.9;11.8;4.8;220.4;22;82;18.2;
17/9/2011;6;0;3.76;10.7;22.4;15.3;32.7;17.4;4.8;207.2;22.2;80;21.3;
17/9/2011;7;0;4.01;13.4;20.4;11.2;25.4;14.2;3.6;195.6;22.1;84;20.9;
17/9/2011;8;0;4.58;15;20.3;12.8;28;15.2;4.9;204.8;22.6;84;18.3;
17/9/2011;9;0;5.3;16.8;27.7;8.8;20.8;12.1;5.1;211.6;23.2;84;16.1;
17/9/2011;10;0.1;5.29;18.1;27.9;7.1;16.6;9.5;4.5;204.6;21.9;89;19.5;
17/9/2011;11;0.1;5.99;17.2;19.1;6.9;17.1;10.3;4.4;208.2;22.4;86;18.1;
17/9/2011;12;0;6.26;17.1;18.8;6.9;16.2;9.2;5;182.3;23.1;82;15.8;
17/9/2011;13;0.2;6.05;17.9;16.5;5.5;13.3;7.8;4.8;199.6;23.6;79;17.1;
17/9/2011;14;0.1;1.37;18.8;16.4;3.9;10.8;7;6.1;218.9;24.3;73;17.4;
17/9/2011;15;0.1;0.72;17.6;19.6;4.2;12.3;8.1;6.7;223.6;22.4;81;16.5;
17/9/2011;16;0.2;0.51;16.6;19.7;6;16;10;5.7;221.4;23.4;74;17.7;
17/9/2011;17;0.1;0.39;14.5;21.8;8.7;21.6;12.9;5.3;217.4;23.4;71;14.7;
17/9/2011;18;0.1;1.09;16.9;21.9;2.5;11.6;9.1;5.2;213.1;23.2;73;14.7;
17/9/2011;19;0.1;0.41;16.2;28.6;4.9;15.6;10.8;5.3;213.5;23;72;14.3;
17/9/2011;20;0.1;0.06;16.8;28.8;5.2;15.7;10.5;5.3;217.2;22.9;70;14.6;
17/9/2011;21;0;0.19;17.1;29.5;3.9;14;10.1;4.7;217.8;22.8;68;15.4;
17/9/2011;22;0.1;0.15;16.5;29.5;5.4;17.6;12.2;4.4;215.5;22.7;68;14.8;
17/9/2011;23;0.1;0.09;17;28.7;7;19.6;12.7;4.3;224;22.7;66;15.2;
17/9/2011;24;0.1;0.07;15.9;28.7;9.3;23;13.6;5.1;228.9;22.6;67;16.9;
18/9/2011;1;0.1;0.09;20.6;24.8;3.6;10.7;7.1;6.4;243.8;22.5;65;16.8;
18/9/2011;2;0.1;0;22.6;24.7;1.3;5.8;4.5;4.8;235;21.9;69;17.6;
18/9/2011;3;0.1;0.01;23.1;15;0.4;2.7;2.3;4;233;21.6;74;16.1;
18/9/2011;4;0.1;0.01;22.8;14.7;0.2;2.4;2.2;3.5;214.9;21.2;77;17.1;
18/9/2011;5;0.1;0.02;18;13.6;6.2;17.2;11;4;208.8;21.1;74;19;
18/9/2011;6;0.1;0.01;14.1;13.6;9.3;26.3;17;3.9;219.4;20.8;74;15.5;
18/9/2011;7;0.2;0.12;17.2;20;5.4;16.4;11;4.5;213;22.5;69;14.5;
18/9/2011;8;0.2;0.08;20.6;20.2;3.4;10.3;7;4.9;211.9;23.5;68;15.5;
18/9/2011;9;0.2;0;21;33.4;5.7;14.9;9.2;6.1;218.5;23.8;67;16.9;
18/9/2011;10;0.1;0.01;23.3;33.9;3.6;9.1;5.5;7;218.5;25.3;59;18.9;
18/9/2011;11;0.2;0.08;23.8;28.7;2.2;6.3;4.1;7.6;230;25.7;58;18.3;
18/9/2011;12;0.1;0.15;23.8;28.5;2.1;5.9;3.9;6;218.1;26.4;55;19.6;
18/9/2011;13;0.2;0.14;25.2;34.8;1.4;4.2;2.9;6.4;225.1;26;55;17.4;
18/9/2011;14;0.2;2;25.4;35;1.8;5.5;3.7;6;223.4;26.1;54;18.6;
18/9/2011;15;0.2;2.08;23.8;28.5;2.2;7;4.8;5.9;226;24.9;60;16.3;
18/9/2011;16;0.3;2.47;22.4;28.3;4.2;11.4;7.2;5.2;228;24.6;60;17.7;
18/9/2011;17;0.4;2.48;17;26.3;18.8;38.8;20;5.3;224;24.1;60;17.7;
18/9/2011;18;0.3;2.95;17.8;26.2;8.6;22.8;14.2;4.7;221.3;22.5;71;17.2;
18/9/2011;19;0.3;3.35;21;15.2;3.5;12.8;9.3;4.9;229.4;22.3;69;17.1;
18/9/2011;20;0.3;2.95;22.4;14.8;1.5;8;6.5;5.7;244.9;22.1;71;18;
18/9/2011;21;0.3;2.93;23;28.8;2.2;9.3;7.2;5.7;243;21;77;16.6;
18/9/2011;22;0.2;3.76;14.2;29.3;6.2;21.1;14.9;3.3;218.4;20.4;80;15.8;
18/9/2011;23;0.3;2.83;19.1;16.1;4.7;14.2;9.5;4;218.9;21.7;68;15;
18/9/2011;24;0.2;2.4;21.6;15.6;3.6;11.3;7.7;4.4;224.2;21.9;67;16.1;
19/9/2011;1;0.1;2.14;22.5;20;1.5;6.8;5.3;4;218.2;20.8;70;15;
19/9/2011;2;0.1;1.59;23;20.1;1.3;5.7;4.4;3.4;222.4;21.6;65;15.5;
19/9/2011;3;0.1;0.98;23.5;11;0.4;2.9;2.5;3.4;214.9;21.4;67;13.2;
19/9/2011;4;0;1.35;23.8;10.7;0.4;2.7;2.3;3.7;213.1;21.2;72;13.9;
19/9/2011;5;0.1;2.19;19.2;19;7.2;18;10.8;5.2;198.2;20.4;78;16.6;
19/9/2011;6;0.2;2.63;9;19.3;29.7;58.6;28.9;4.2;170.6;18.9;85;17.9;
19/9/2011;7;0.3;3.36;7.1;14;43.3;77.1;33.9;3.6;217.9;21.1;75;16;
19/9/2011;8;0.2;2.93;17.1;13.8;8.7;21.5;12.8;4.1;208.5;23.9;65;17.9;
19/9/2011;9;0.1;3.33;20;29.4;6.3;16.5;10.2;4.5;196.9;21.9;78;19;
19/9/2011;10;0.1;4.38;21.5;29.9;6.6;15.8;9.2;5.1;206.9;23.1;75;18.3;
19/9/2011;11;0.1;4.4;22.2;20;6;14.4;8.4;5.5;212.7;24.9;64;17.1;
19/9/2011;12;0.1;4.81;21.1;19.6;5.4;14.7;9.3;5.3;214.3;21.7;81;18;
19/9/2011;13;0.1;5.9;21.4;27.8;5.8;13.8;8;4.6;200.1;22.9;75;20.8;
19/9/2011;14;0.2;1.04;22.9;28.1;4.9;11.8;7;5.8;213.1;23.7;66;17.7;
19/9/2011;15;0.3;0.65;18.7;17.7;6.3;16.6;10.3;5.7;220.8;23.5;61;20.2;
19/9/2011;16;0.3;0.17;17.2;17.3;6.6;18.9;12.3;6.7;231.2;23.8;59;18.7;
19/9/2011;17;0.4;0.11;17.8;22.1;5.6;18.8;13.2;5.3;219.5;23.5;58;16.8;
19/9/2011;18;0.4;0.02;17.4;22.3;4.2;18.7;14.6;4.7;216.2;22.8;59;16.5;
19/9/2011;19;0.4;0.02;15.4;26.1;10.1;28.7;18.5;4.5;216.8;22.7;61;16.3;
19/9/2011;20;0.4;0.02;10.7;26.2;21.3;44.4;23.2;4.2;213.9;22.5;58;13.9;
19/9/2011;21;0.4;0.02;9.6;34.4;25.5;49.1;23.6;4;213.1;22.5;62;16;
19/9/2011;22;0.3;0.16;11.8;34.7;15.8;38.5;22.7;4;213.7;22.4;61;14.3;
19/9/2011;23;0.3;0.2;14.8;35.7;8.9;27.1;18.1;3.8;213.3;22.2;61;14.2;
19/9/2011;24;0.4;0.14;14.1;35.7;9.7;27.9;18.3;3.4;208.9;21.9;63;16.3;
20/9/2011;1;0.3;0.07;20.9;27.8;5.6;16.8;11.2;5.4;217.4;21.3;66;15.6;
20/9/2011;2;0.7;0;17.9;27.5;6.7;21.4;14.6;4;205.1;20.6;64;21.3;
20/9/2011;3;1.9;0;19.3;14.7;2.9;14.3;11.4;2.8;210.3;21;66;14;
20/9/2011;4;2.4;0;23.6;14.3;0.5;5.5;5;3;211.1;20.7;62;12.2;
20/9/2011;5;1.4;0;13.4;12.9;14.9;36.9;22.1;3.1;221.7;20.8;65;14.5;
20/9/2011;6;0.7;0.03;5.9;12.8;54.9;97;42.1;2.8;225.6;21.1;68;14.5;
20/9/2011;7;0.8;0;9.5;26.8;34.9;65.3;30.5;3;204.1;22.5;64;20.3;
20/9/2011;8;0.7;0.05;17.4;27.3;6.8;20.3;13.4;4.2;205.1;21;75;18.2;
20/9/2011;9;0.6;0.06;22.5;36.1;5.7;14.6;9;4.1;180.7;22.6;65;18.4;
20/9/2011;10;0.4;0.09;21;36.4;5.1;15.4;10.3;2.9;234;22.7;66;25.1;
20/9/2011;11;0.5;0.24;21.3;21.1;4.7;15;10.3;5.3;223.3;23.3;65;18.9;
20/9/2011;12;0.5;0.14;21.1;20.6;7;17;10;4.6;216.3;24.9;55;23.5;
20/9/2011;13;0.5;0.14;24.1;24.5;4.3;11.1;6.8;4.4;214.3;26;51;22;
20/9/2011;14;0.5;0.6;20.4;24.6;6.1;16.6;10.4;4.3;216.6;24.4;60;19.6;
20/9/2011;15;0.5;1.06;21.2;17.2;5.9;14.8;8.8;4.6;217.1;25.3;56;19.2;
20/9/2011;16;0.6;1.17;18.2;16.9;7;17.6;10.6;3.5;207;25.4;55;22.5;
20/9/2011;17;0.6;1.47;17.9;22.3;5.4;16.1;10.7;4.1;211.1;24.4;59;18.4;
20/9/2011;18;0.5;1.47;13.1;22.5;6.2;21.6;15.3;3.7;209.5;22.1;67;15.8;
20/9/2011;19;0.6;1.38;3.5;18.1;26.8;53.9;27.2;2.4;207.4;21.3;67;15.8;
20/9/2011;20;0.7;1.11;2;17.9;36.9;67.1;30.3;2.9;211.2;21.2;68;15.3;
20/9/2011;21;0.6;1.08;3.5;28.9;46.1;77.2;31.2;3.8;222.2;21.4;69;18.1;
20/9/2011;22;0.6;1.36;3.1;29.3;38.3;72.7;34.4;2.5;221.9;21.2;71;16.1;
20/9/2011;23;0.5;1.4;4.7;34.4;21.2;49.2;28.1;1.7;218.9;21.5;71;23.3;
20/9/2011;24;0.3;2.2;10.8;34.6;9.1;24.5;15.4;1.9;170.1;20;85;22.9;
21/9/2011;1;0;2.59;9.2;29.7;11.2;29.9;18.7;1.8;240.8;20.6;81;29;
21/9/2011;2;0;2.85;13.3;29.5;6.2;15.9;9.7;1.9;98.7;19.6;89;18.9;
21/9/2011;3;0;3.4;12.8;18.9;4.4;13.8;9.4;1.4;104.2;19.6;89;25.7;
21/9/2011;4;0;3.72;13.6;18.5;4.7;14.2;9.5;3;117.3;19.2;89;12.6;
21/9/2011;5;0.2;3.97;8.9;12.1;22.6;42.2;19.5;1.8;86.2;19;90;22.6;
21/9/2011;6;1.4;4.24;3.2;11.9;59;86.2;27.3;2.2;32;19;89;37.9;
21/9/2011;7;1.6;4.29;7.6;20;51.4;75.1;23.7;2.9;18.7;21.1;80;26.7;
21/9/2011;8;1;4.1;18.6;20.3;3.5;10.8;7.2;2.7;342.2;22.1;80;17.9;
21/9/2011;9;0.4;3.9;20.9;31.6;1.6;5.5;4;2.7;338.5;22.1;79;16.9;
21/9/2011;10;0.3;4.78;22.1;32;1.3;5.8;4.5;2.1;340.6;22.9;75;17.3;
21/9/2011;11;0.8;4.99;24.5;19.8;1.4;7.8;6.4;3.1;314.9;23.3;73;17.9;
21/9/2011;12;0.4;5.31;19.8;19.3;3.9;13.1;9.1;3;259.8;24;67;20.6;
21/9/2011;13;0.3;5.17;19.3;15.8;6.6;16.5;9.9;3;214.5;26.4;58;23.2;
21/9/2011;14;0.2;1.52;21.3;15.6;6.1;14.8;8.7;3.3;217.2;26.4;60;25.2;
21/9/2011;15;0.2;1.85;20.3;13.2;6.1;15.5;9.4;4;211.5;27.1;54;19.9;
21/9/2011;16;0.2;2.1;19;13.1;6.4;17.6;11.2;5.7;219.5;26.1;58;23.3;
21/9/2011;17;0.2;2.62;18.3;18.8;7.3;16.8;9.5;4.8;191.2;24.5;66;21.9;
21/9/2011;18;0.1;2.44;11;19;11.5;27.1;15.6;3;182.7;22.9;72;19.9;
21/9/2011;19;0.2;2.69;8.5;15.3;10.4;27.7;17.3;2.8;182.3;22.2;76;18.3;
21/9/2011;20;0.2;2.94;7.2;15.1;14.3;33.7;19.5;2.9;182;22.2;74;16.8;
21/9/2011;21;0.1;2.62;6.4;25.8;16.3;36.8;20.5;2.8;179.6;22.1;74;17.2;
21/9/2011;22;0.3;2.66;5.4;26.2;17.9;41.2;23.4;2.8;174.8;22.2;74;11.7;
21/9/2011;23;0.6;1.79;2.3;24.4;27.8;55.2;27.5;2.2;166.8;21.8;75;15.3;
21/9/2011;24;0.8;1.5;3.2;24.3;25.4;51.4;26;2.5;148.9;21.5;76;14.4;
22/9/2011;1;0.5;1.72;7.2;38.8;12.5;33;20.5;3.4;154.5;21.4;75;16.6;
22/9/2011;2;0.6;1.14;4.2;39.4;18.1;42.5;24.4;3.9;176.2;21;78;18.1;
22/9/2011;3;0.4;2.2;7.1;30.9;9.5;28.6;19.1;2.1;138.7;20.7;79;14.8;
22/9/2011;4;0.3;1.92;9;30.6;11.3;28.9;17.6;2.3;136.1;21.1;78;11.4;
22/9/2011;5;0.5;2.01;4.7;31.7;45.1;75.4;30.3;2.1;140.6;21.2;78;15.8;
22/9/2011;6;0.9;2.66;1.4;31.7;72.8;108.6;35.7;2.4;139.9;21.4;78;13.1;
22/9/2011;7;0.9;2.96;5.6;48.5;40.1;65.7;25.6;2.9;150.8;22.8;75;16.5;
22/9/2011;8;0.8;2.13;15.9;49.2;9.4;21.5;12;3.5;175.6;25.1;65;19.1;
22/9/2011;9;0.5;2.28;20.9;51.3;6.8;16.3;9.5;3.2;183.2;26.3;58;24.4;
22/9/2011;10;0.4;2.44;20.2;51.4;6.5;16;9.5;3.1;193.7;27.4;57;26.2;
22/9/2011;11;0.4;3.1;21.4;42.4;5.5;14.1;8.6;4.9;209.5;27.5;56;26.7;
22/9/2011;12;0.4;3.17;22.2;42;4.8;12.6;7.9;5.7;224.6;27.7;55;21.7;
22/9/2011;13;0.4;3.48;23.7;35.1;4.1;10.6;6.4;4;203;28.2;52;24.6;
22/9/2011;14;0.4;0.62;21.8;34.8;4.9;12.2;7.2;4.3;219.2;28.3;53;19.8;
22/9/2011;15;0.5;0.62;19.5;25.6;6.2;15.2;9;4.1;211.5;28.2;53;20.6;
22/9/2011;16;0.5;1.28;16.9;25.2;7.7;17.1;9.4;4.3;211.5;28.1;55;19.8;
22/9/2011;17;0.4;1.95;14.4;29.1;7.4;19.2;11.9;4;210.9;26.5;62;18.7;
22/9/2011;18;0.5;2.45;10.6;29.2;9.2;24.3;15.1;4;209.2;24.2;68;14.5;
22/9/2011;19;0.5;2.34;4.8;18.7;21.2;42.9;21.8;2.7;207.5;23.3;72;18;
22/9/2011;20;0.5;2.53;3.2;18.3;27.4;50.5;23.2;2.9;210.5;23.1;73;19.7;
22/9/2011;21;0.5;2.43;2.2;34.1;40;66.3;26.3;3.9;218;23.1;74;25.5;
22/9/2011;22;0.5;2.95;3.9;34.7;28.6;53.1;24.5;3.4;214.8;23.2;75;23;
22/9/2011;23;0.5;<Samp;4.6;46.8;22.9;47;24.2;2.6;208;22.8;75;18.8;
22/9/2011;24;0.5;NoData;3.8;47.3;23.3;48;24.7;2.5;213.2;22.7;77;15.3;
23/9/2011;1;0.3;<Samp;9.5;35.8;12.3;31;18.8;3;215.9;22.7;75;13.9;
23/9/2011;2;0.6;<Samp;15;35.3;3.2;14.7;11.6;2.8;213;22.3;75;12.3;
23/9/2011;3;1;<Samp;11.5;28.2;4.9;18.7;13.7;2.3;204.3;22.2;77;17.6;
23/9/2011;4;0.5;2.62;14.2;27.9;2.1;11.2;9.1;2.2;205.6;22.2;79;19.9;
23/9/2011;5;0.5;2.89;3.4;19.1;31.6;56.7;25.1;2.3;208.3;21.8;80;13.9;
23/9/2011;6;0.6;3.18;0.8;18.7;87.2;128.2;41.1;3.3;221.1;22.1;79;14.4;
23/9/2011;7;0.6;<Samp;3.4;30.3;56.4;89.6;33.2;4.5;238.6;23.8;74;18.6;
23/9/2011;8;0.4;3.43;12.3;30.8;8.9;22.7;13.7;3.6;224.7;25.3;70;22.1;
23/9/2011;9;0.5;3.95;17.1;46.6;6;16.8;10.7;4;217.9;25.8;65;19.3;
23/9/2011;10;0.6;3.34;19.1;47.2;6.4;16.5;10.1;3.8;214.4;26.8;61;21.9;
23/9/2011;11;0.4;3.69;21.1;26.1;4.5;12.1;7.7;4.5;211.2;27.1;64;19.4;
23/9/2011;12;0.4;4.51;21.3;25.2;5;12.5;7.5;4;209;27.6;61;23.3;
