Data_DETRAN;Hora_DETRAN;SO2_DETRAN;CO_DETRAN;O3_DETRAN;MP_DETRAN;NO_DETRAN;NOX_DETRAN;NO2_DETRAN;VEL_VENTO_DETRAN;DIR_VENTO_DETRAN;TEMP_DETRAN;UMID_DETRAN;STWD_DETRAN;CHUVA_DETRAN
29/5/2013;22;0.3;0.77;0.2;35.5;43.5;62.4;18.9;2;37.7;25.6;83;31;NoData
29/5/2013;23;0.4;0.89;0;22.7;47.7;65.5;17.8;1.7;38;25.5;84;26;NoData
29/5/2013;24;0.4;0.82;0;28;48.3;65.1;16.7;1.6;41.2;24.9;86;25.4;NoData
30/5/2013;1;0.2;0.76;0.1;17.9;27.6;42.2;14.6;1.4;42.2;24.5;88;31.7;NoData
30/5/2013;2;0.1;0.61;0.2;9.4;8.5;21.3;12.9;1;27.7;24.2;88;42.4;NoData
30/5/2013;3;0;0.52;1.7;17.8;3.2;13;9.8;0.9;2.1;24;90;45.6;NoData
30/5/2013;4;0;0.47;3.1;12.6;4.3;11.4;7.2;1.2;342.1;23.8;90;35.9;NoData
30/5/2013;5;0;0.61;0.2;9.7;18.1;29.2;11.2;1.2;266.4;23.6;90;28.3;NoData
30/5/2013;6;0.4;1.06;0;15;103.2;113.3;10.2;2.1;234.1;23.3;91;41.8;NoData
30/5/2013;7;0.9;1.51;0.1;18.3;151.8;161.2;9.5;2.1;281;23.6;91;42.3;NoData
30/5/2013;8;0.2;0.96;4.3;23.1;19.4;40.2;20.8;0.9;299.2;27;82;53;NoData
30/5/2013;9;0;0.62;11.5;52.6;6.4;21;14.6;1.2;278.5;28.1;75;44.2;NoData
30/5/2013;10;0.2;0.5;15.1;34.9;4.2;14.4;10.2;1.3;277.7;28.9;71;45.2;NoData
30/5/2013;11;0.8;0.47;22.1;19.8;3.5;15.5;12;1.5;260.2;29.8;68;42;NoData
30/5/2013;12;0.7;0.59;13;11.9;19.8;37.6;17.7;2.4;156.4;28.5;73;26.6;NoData
30/5/2013;13;0.5;0.58;18.1;15.2;11.9;28.6;16.8;2.5;128.5;28.4;73;25.2;NoData
30/5/2013;14;1.5;0.55;17.9;16.9;10.8;26.4;15.6;2.4;114.2;28.8;72;28.5;NoData
30/5/2013;15;1.4;0.48;8.7;21;11.8;21.2;9.5;3.7;91.4;29.3;69;35.2;NoData
30/5/2013;16;1.2;0.42;7.1;12.8;14.1;24.9;10.8;3.9;73;28.9;71;29;NoData
30/5/2013;17;1;0.41;7.9;8;6.7;16.1;9.4;3.1;72.8;27.5;77;23.6;NoData
30/5/2013;18;0.9;0.47;2.8;4.3;17.6;31.8;14.3;2.9;59.3;27.1;78;19.6;NoData
30/5/2013;19;1;0.48;1.4;3.5;38;53.1;15.2;2.9;52.7;27;79;15.8;NoData
30/5/2013;20;1.1;0.51;1.3;8.7;37.1;53.1;16;3;53.1;26.8;79;17.9;NoData
30/5/2013;21;1;0.49;1.7;12;22.5;35.8;13.3;2.8;49.1;26.6;80;17.8;NoData
30/5/2013;22;0.9;0.55;0.6;8.8;22.7;36.3;13.6;1.9;33.5;26.1;81;27.1;NoData
30/5/2013;23;0.9;0.52;1;15.2;8.1;19.4;11.3;1.2;23;25.3;84;33.1;NoData
30/5/2013;24;0.8;0.55;2.1;10.5;1.1;9.7;8.6;1.9;359.4;24.9;86;31.6;NoData
31/5/2013;1;1.3;0.79;0.2;10.9;20.1;29.5;9.4;3;288.6;24.5;88;24.7;NoData
31/5/2013;2;1.4;0.87;0.1;18;37.3;45.2;7.9;1.1;264.6;24.1;89;40;NoData
31/5/2013;3;1.3;1.06;0;23.9;48.5;55.9;7.4;1.2;254.7;23.8;90;28.6;NoData
31/5/2013;4;1.4;1.08;0;14.6;48.9;54.8;6.1;1.3;250.3;23.5;91;19.2;NoData
31/5/2013;5;1.9;1.1;0;21.3;71.1;76.1;5;1.3;255.8;23.3;91;23.9;NoData
31/5/2013;6;2.1;1.33;0;20.6;136.3;139.4;3.2;1.2;245;23.2;92;24.2;NoData
31/5/2013;7;2.7;1.72;0.1;40;221.3;226.2;5.2;1.2;243.6;23.7;92;27.2;NoData
31/5/2013;8;1.9;1.15;0.3;41.4;62.5;81.4;18.9;0.8;288.8;27.5;82;53.6;NoData
31/5/2013;9;1.2;0.64;4.2;53.8;10.2;23.1;12.9;1.1;282.2;28.8;73;51.9;NoData
31/5/2013;10;1.1;0.5;7.7;32.8;12.4;27;14.6;2.8;353.3;30;67;43.7;NoData
31/5/2013;11;1.1;0.61;9.1;17;17.4;34.3;16.8;1.8;106.5;29.6;69;48.9;NoData
31/5/2013;12;1.1;0.58;11.9;18.1;16.3;32.3;16;2.4;92.8;29.6;68;31.5;NoData
31/5/2013;13;1.3;0.71;9.5;12.9;24.2;39.5;15.4;3;128.4;29.1;71;27.2;NoData
31/5/2013;14;0.6;0.62;11.1;14.6;24.2;38;13.9;3.3;136.9;29.2;71;23.4;NoData
31/5/2013;15;0.4;0.64;9.9;11.6;22.2;36.8;14.6;2.9;119.3;28.9;74;29;NoData
31/5/2013;16;0.6;0.76;8.1;18.8;25.6;42;16.5;2.8;119;28.7;74;29.7;NoData
31/5/2013;17;0.7;0.84;4.5;12.6;30.9;47.7;16.9;2.3;110.9;27.9;76;33.3;NoData
31/5/2013;18;0.6;0.77;1.8;12.9;31.1;45.2;14.1;2.6;95.4;27.5;74;30.5;NoData
31/5/2013;19;0.7;0.78;1.1;13.6;37.9;51.9;14;3.9;115.2;27.5;74;34.3;NoData
31/5/2013;20;0.7;0.79;0.7;13.6;40.2;53.5;13.3;2.8;110.5;27.3;75;33.8;NoData
31/5/2013;21;0.4;0.62;2.6;18.1;22.6;33.5;11;2.8;105.6;27;78;27.4;NoData
31/5/2013;22;0.4;0.67;3.9;12.4;20.9;32.1;11.2;2.9;119.8;26.4;80;27.3;NoData
31/5/2013;23;0.4;0.65;4;21.5;17.5;29.5;12;2.3;90.9;26.5;78;26.9;NoData
31/5/2013;24;0.2;0.44;6;14.4;5.4;14.5;9;2.3;79.8;26.6;78;25.6;NoData
1/6/2013;1;0.1;0.38;9.9;26.7;1.4;5.9;4.5;2.4;73.5;26.5;79;23.9;NoData
1/6/2013;2;0;0.4;9.2;17;1.2;4.8;3.7;2.2;84.8;26.4;82;27.9;NoData
1/6/2013;3;0.1;0.39;9.1;10.6;2.6;5.9;3.3;2.2;105.9;25.9;82;31.1;NoData
1/6/2013;4;0.1;0.4;7.9;6.6;1.2;5.2;3.9;3.1;103.4;25.6;85;29.5;NoData
1/6/2013;5;0.1;0.41;7.7;5.4;2.7;6.3;3.7;3.7;103.9;26.1;82;29.1;NoData
1/6/2013;6;0.1;0.49;4.6;24;15.8;25.9;10;2;94.5;26.1;80;32.1;NoData
1/6/2013;7;0.1;0.53;2.7;15.4;21;32.5;11.6;2.4;78;26.4;80;25.8;NoData
1/6/2013;8;0.2;0.71;3.1;8.5;29.2;41.3;12.1;2.2;94.6;26.8;80;31.4;NoData
1/6/2013;9;0.3;0.56;3.4;23.9;30.1;45.1;15;2.3;63.2;27.2;79;24.1;NoData
1/6/2013;10;0.2;0.58;5.1;41.5;22.1;32.8;10.7;2.7;98.9;28.3;74;29.4;NoData
1/6/2013;11;0.2;0.57;6;33.2;19.6;28.9;9.4;2.9;99.1;29.5;69;30.1;NoData
1/6/2013;12;0.2;0.47;6.5;19.3;16.3;24.7;8.4;3.1;101.5;29.8;67;30.3;NoData
1/6/2013;13;0.2;0.55;6.1;11.6;22.2;31.2;9;4;114;29.4;68;32;NoData
1/6/2013;14;1.1;0.59;6.1;7.3;22.6;31.5;9;4.5;125.2;29.3;70;31.7;NoData
1/6/2013;15;1;0.68;5.3;5.8;24.1;34.4;10.4;2.5;108.5;28.2;76;31.9;NoData
1/6/2013;16;1;0.61;5.8;14.8;18.2;28.9;10.6;2.5;104.6;28.5;71;31;NoData
1/6/2013;17;1.1;0.7;4.5;12.2;24.6;36.4;11.9;2.5;113.6;27.6;74;29.8;NoData
1/6/2013;18;1.1;0.75;2.8;15.1;30.6;44.1;13.6;2.4;114.5;27.2;75;30.8;NoData
1/6/2013;19;1;0.7;3.6;21.4;25.8;36.2;10.4;2.8;132.2;26.9;76;28;NoData
1/6/2013;20;1;0.64;4.9;17.6;24.4;34.2;9.8;2.6;149.6;26.2;78;20.8;NoData
1/6/2013;21;0.9;0.68;3;26.6;22.2;33.7;11.5;2.1;120.4;26.5;78;29.8;NoData
1/6/2013;22;1;0.66;4;15.7;20.6;31.7;11.1;3.1;121.4;26.8;74;26.9;NoData
1/6/2013;23;0.9;0.72;3.5;9.7;20.4;32;11.6;4.1;126;26.7;74;31.5;NoData
1/6/2013;24;0.9;0.58;4.7;13;11.8;21.1;9.2;2.6;123.2;26.6;75;31.6;NoData
2/6/2013;1;0.8;0.52;6.7;16.3;6.2;12.3;6.1;2.3;117.4;26.5;76;26.9;NoData
2/6/2013;2;0.6;0.46;7.4;22.2;3.2;8.2;5;2.1;102.4;26.4;77;32.6;NoData
2/6/2013;3;0.6;0.44;8.5;14.3;1.7;4.9;3.3;2;105.3;26.2;77;34;NoData
2/6/2013;4;0.6;0.43;9.2;9.3;2;6;4.1;2.1;97.8;26;78;31.1;NoData
2/6/2013;5;0.7;0.44;9.3;14.8;2.2;5.6;3.4;2.2;93;24.7;84;27.4;NoData
2/6/2013;6;0.7;0.51;3.2;13.7;13.5;25.4;11.9;1.9;58.7;24.8;85;19.7;NoData
2/6/2013;7;0.7;0.53;3.8;9.4;7.3;16.2;8.9;1.2;351.7;25.3;84;40.9;NoData
2/6/2013;8;0.8;0.62;4.3;20.9;21;34.4;13.5;3.2;87.3;25.1;84;34.8;NoData
2/6/2013;9;0.7;0.61;5.3;22.6;17.6;30.2;12.7;3.2;65.4;27.6;74;30.2;NoData
2/6/2013;10;0.6;0.44;8.2;28.8;14.9;25.2;10.2;2.9;68.1;28.9;66;24.9;NoData
2/6/2013;11;0.7;0.43;9.4;23.2;10.1;16.7;6.7;2.6;80.1;29.7;64;32.3;NoData
2/6/2013;12;0.6;0.44;9.8;13.5;10.8;18.2;7.4;2.8;86.4;29.9;64;28.5;NoData
2/6/2013;13;0.6;0.41;10;11.9;11.3;18.8;7.5;2.9;73.6;29.6;66;29.5;NoData
2/6/2013;14;1;0.48;8.4;6.5;14.4;23.5;9;2.6;100.5;29.6;66;33.9;NoData
2/6/2013;15;1;0.48;8.3;7;14.8;24;9.2;2.5;96;29.2;66;32.6;NoData
2/6/2013;16;0.9;0.43;8.9;22.7;9;18.5;9.5;2.7;47.1;26.8;77;31.4;NoData
2/6/2013;17;1;0.65;2.4;14.9;21;36.9;15.9;2.9;67.8;25.4;84;37.4;NoData
2/6/2013;18;0.9;0.59;4.1;9.4;11.5;25.4;13.9;3.6;83.1;26.3;78;25.5;NoData
2/6/2013;19;1.1;0.85;1.6;8;26;43.9;18;1.9;84.8;26.5;78;33.2;NoData
2/6/2013;20;1.1;0.68;3.2;6.9;19;34.8;15.8;2.3;76.6;26.6;78;24.1;NoData
2/6/2013;21;1.1;0.77;2.5;18;19.7;36;16.3;1.8;85.2;26.6;78;35.6;NoData
2/6/2013;22;1;0.65;3;20.5;15.9;29.6;13.7;2;80.4;26.5;77;27.3;NoData
2/6/2013;23;0.8;0.54;4.5;13.4;7.1;17.5;10.4;2;78.2;26.4;77;24.6;NoData
2/6/2013;24;0.8;0.54;4.2;10;9.6;20.1;10.6;1.7;87.8;26.3;78;29.5;NoData
3/6/2013;1;0.8;0.46;7.8;25.2;1.2;5.2;4;1.8;16;25.8;82;24.6;NoData
3/6/2013;2;0.7;0.47;5;17.2;1.1;5.1;4;1.6;324.1;25.1;86;44.6;NoData
3/6/2013;3;0.7;0.49;5.7;10.5;3.7;9.2;5.6;2.7;136.3;25.5;83;44.2;NoData
3/6/2013;4;0.7;0.44;6.7;7.5;0.9;4.4;3.6;1.4;305.5;25.7;81;42.4;NoData
3/6/2013;5;0.8;0.51;0.5;4.6;7.3;16.5;9.1;1.1;250.7;25;87;46.6;NoData
3/6/2013;6;1;0.51;0.4;10.5;4.2;12.5;8.2;0.8;276.7;24.7;88;55.2;NoData
3/6/2013;7;1.2;0.65;0.1;15.6;22.7;31.9;9.3;1.2;257;24.8;88;41.9;NoData
3/6/2013;8;1.3;0.71;1.6;14.1;17.3;26.5;9.2;0.6;276.4;26.8;83;62.6;NoData
3/6/2013;9;1.6;0.76;3.3;17.7;15.1;26.6;11.4;1.3;285.6;27.8;77;39.3;NoData
3/6/2013;10;2;1.06;2.9;17;38.8;54;15.2;2.4;222;26.9;79;24.7;NoData
3/6/2013;11;1.7;1.05;5.4;23.9;34.7;51.5;16.8;2.8;221.4;27.1;77;23.4;NoData
3/6/2013;12;2.2;1.03;5.5;15.2;35.4;48.8;13.4;5.5;203.5;26.7;80;23.4;NoData
3/6/2013;13;2.3;0.86;4;10.5;36;47.7;11.7;3.8;193.9;26.5;80;24.7;NoData
3/6/2013;14;1.4;0.61;6.6;7.9;26.7;35.6;8.8;3.1;175.1;27.7;76;24.9;NoData
3/6/2013;15;1.3;0.71;6.1;17.5;31.2;41.8;10.7;3;149.5;28.5;72;23.6;NoData
3/6/2013;16;1.2;0.72;6;23.7;28.1;36.9;8.8;2.7;147.1;28;74;28.3;NoData
3/6/2013;17;1.1;0.61;3.8;14.4;27.3;38.4;11.1;2.5;113.1;27.1;76;30.8;NoData
3/6/2013;18;1.2;0.8;2.5;8.7;34.5;47.5;13;2.2;125.5;26.7;79;28.8;NoData
3/6/2013;19;1.2;0.72;2.9;12.8;22.4;35.4;13;2;96.7;26.5;79;32;NoData
3/6/2013;20;1.3;0.87;1.4;21.9;56.9;71.7;14.9;2;122.1;26.4;79;29.3;NoData
3/6/2013;21;1.4;0.94;0.2;14.8;75.2;91.6;16.5;2.9;134.1;26.2;80;34.6;NoData
3/6/2013;22;<Samp;0.8;0.4;21;51.2;67;15.8;2.4;130.8;26.1;81;36.3;NoData
3/6/2013;23;InVld;0.58;2.6;21;10.5;22;11.5;2.4;68.5;26.2;79;17.8;NoData
3/6/2013;24;InVld;0.53;4.1;23.9;4.3;13.6;9.3;1.9;71.5;25.9;81;21.7;NoData
4/6/2013;1;InVld;0.53;4.9;19.5;2.2;10.5;8.3;1.4;45;25.4;83;30.1;NoData
4/6/2013;2;InVld;0.72;0.5;11.5;25.9;35.8;9.9;1.2;268;24.8;86;24.7;NoData
4/6/2013;3;InVld;0.78;0;15.8;34.7;43.7;9;1.3;245.7;24.3;89;19.1;NoData
4/6/2013;4;InVld;0.8;0;19.6;43.5;50;6.5;1.4;253.6;24;90;16.5;NoData
4/6/2013;5;InVld;1.01;0;37;74.9;79.7;4.8;1.3;244.8;23.8;91;19.1;NoData
4/6/2013;6;InVld;1.38;0;27.6;151.2;153.9;2.7;1.9;257.6;23.9;91;31.8;NoData
4/6/2013;7;InVld;1.95;0.2;36.5;205.6;211.2;5.6;2.4;271.6;24.3;91;37.6;NoData
4/6/2013;8;InVld;0.99;1.1;50.3;42;56.8;14.8;1.8;27.8;25.7;85;33.6;NoData
4/6/2013;9;InVld;0.95;4.5;49.3;32.5;48.5;16;2.4;84.7;29.1;71;29.1;NoData
4/6/2013;10;InVld;0.85;6.4;39.3;25.2;37.3;12.3;2.5;87.4;29.7;69;34.9;NoData
4/6/2013;11;InVld;0.62;7.3;27.8;14.5;23.7;9.2;2.7;65.3;28.7;72;32.4;NoData
4/6/2013;12;InVld;0.88;5;14.6;32.7;49.3;16.6;2.5;108.8;26.7;85;29.8;NoData
4/6/2013;13;InVld;0.74;5.7;22.7;19.6;31.5;11.8;2.6;84.1;28.5;75;33.6;NoData
4/6/2013;14;InVld;0.57;6.2;13.9;15.7;26.3;10.6;3.3;62.7;29.3;71;25.8;NoData
4/6/2013;15;InVld;0.63;5.6;17.5;18.6;32.1;13.5;3.7;74.7;28.7;73;28.9;NoData
4/6/2013;16;InVld;0.78;5.2;18;19.7;35;15.2;4.1;95.2;28.1;75;34;NoData
4/6/2013;17;InVld;0.73;4.4;16.8;16.2;33.3;17.1;2.9;74.1;27.2;77;27.4;NoData
4/6/2013;18;InVld;0.79;3.2;9.8;18.9;37.5;18.6;2.9;66.6;26.8;79;24.2;NoData
4/6/2013;19;InVld;0.68;2.3;13.5;20.2;37.6;17.5;3.1;62;26.7;79;20.1;NoData
4/6/2013;20;InVld;0.64;1.6;14.5;28.7;46.3;17.6;3.1;55.2;26.6;81;19.5;NoData
4/6/2013;21;InVld;0.64;2;9.5;22.4;40.6;18.3;2.7;68.8;26.6;79;21.4;NoData
4/6/2013;22;InVld;0.62;1.8;17.9;22.9;40.9;18;2.2;54.9;26.5;81;25.1;NoData
4/6/2013;23;InVld;0.59;2.6;22.7;12.8;27.9;15.2;2.3;46.7;26.2;82;23.8;NoData
4/6/2013;24;InVld;0.53;3.1;20.8;5.1;16.6;11.5;2;29.7;25.4;88;34.3;NoData
5/6/2013;1;InVld;0.52;4.5;11.6;1.2;9.6;8.4;3.4;41.2;25.5;87;28.3;NoData
5/6/2013;2;InVld;0.46;6.5;21;0.6;5.3;4.8;1.7;65;25.8;86;36.9;NoData
5/6/2013;3;InVld;0.45;10.4;14.4;1.3;3.9;2.5;2.2;114.2;25.4;86;28.1;NoData
5/6/2013;4;InVld;0.43;12.2;7.7;1.2;2.8;1.7;2.8;141.1;24.6;90;32.1;NoData
5/6/2013;5;InVld;0.44;12.1;37.3;2.5;5;2.5;3.1;112.6;24.1;90;28.6;NoData
5/6/2013;6;InVld;0.5;8.1;24.6;12;20.7;8.7;2.7;115.6;23.4;91;29.9;NoData
5/6/2013;7;InVld;0.87;1.6;15.1;44;60.2;16.3;1.9;111.3;23.7;92;33.1;NoData
5/6/2013;8;InVld;1.11;1;17.9;44.7;61.6;16.8;1.9;115.9;24;91;27.8;NoData
5/6/2013;9;InVld;1.18;1.7;23.7;52.5;70;17.5;2.3;183.2;24.8;90;24.3;NoData
5/6/2013;10;InVld;0.9;4.5;24.2;36.8;50.7;13.9;4.1;175.2;25.9;85;25.3;NoData
5/6/2013;11;InVld;0.89;4;34;34.2;47;12.8;3.5;192.8;25.9;84;31.2;NoData
5/6/2013;12;InVld;0.86;4.5;31.3;32.4;43.4;11;3;193.4;26.4;83;21.8;NoData
5/6/2013;13;InVld;0.87;4.8;19.6;36.5;48.8;12.2;2.5;170.5;27.7;77;30.9;NoData
5/6/2013;14;InVld;0.7;6.3;31.2;28.6;39.8;11.2;2.7;155.7;28.1;77;26.9;NoData
5/6/2013;15;InVld;0.78;4.9;20.5;32.2;44;11.9;2.6;132.3;27.8;77;28.8;NoData
5/6/2013;16;InVld;0.79;3.2;11;32.9;47.9;15;2.7;92.4;27.1;78;28;NoData
5/6/2013;17;InVld;1.12;1.3;11.4;52.6;72.5;20;1.7;113.7;25;87;32.2;NoData
5/6/2013;18;InVld;1.3;0.4;24;51;70.8;19.8;1.7;109;25.5;86;30.6;NoData
5/6/2013;19;InVld;1;0.5;16.2;29.4;51.3;21.9;3.3;92.6;25.9;85;28.5;NoData
5/6/2013;20;InVld;0.83;0.4;23.2;29.3;49.9;20.6;3;56.8;25.7;84;34.6;NoData
5/6/2013;21;InVld;0.94;0.1;27.8;32.8;50.6;17.7;1.6;43.9;24.8;88;35.3;NoData
5/6/2013;22;NoData;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp;NoData
5/6/2013;23;InVld;0.68;2.5;21.9;14.1;30.9;16.7;2.4;77.6;25.9;80;23;NoData
5/6/2013;24;InVld;0.48;3.8;28.1;9;22.5;13.5;2.2;73.6;25.7;79;20.9;NoData
6/6/2013;1;InVld;0.51;2.8;17.2;9.1;20.3;11.2;1.3;91.7;25.4;81;38.2;NoData
6/6/2013;2;InVld;0.52;1.9;10.6;11.5;23.6;12.1;1.3;123.9;24.9;83;32.8;NoData
6/6/2013;3;InVld;0.44;2;10;5.5;16.6;11.1;1.1;145.6;24.4;84;40.3;NoData
6/6/2013;4;InVld;0.41;5.4;26;2;7.8;5.7;1.5;237.7;24.3;85;44.7;NoData
6/6/2013;5;InVld;0.42;5.8;18.8;3;9.8;6.8;2.5;305.4;24.1;87;47.1;NoData
6/6/2013;6;InVld;0.48;2.6;27.1;10.7;23.3;12.6;1.8;26.1;23.5;90;40;NoData
6/6/2013;7;InVld;0.74;1.4;25.2;35.2;48.4;13.2;1.2;276.5;23.7;91;33.2;NoData
6/6/2013;8;Span;1.18;Span;25.3;Span;Span;Span;1.8;110.1;24.1;91;33.2;NoData
6/6/2013;9;Span;Span;Span;Span;Span;Span;Span;2.6;84.4;24.6;86;27.9;NoData
6/6/2013;10;Span;0.46;Span;Span;26.9;41.8;15;2.4;358.7;24.2;89;44.9;NoData
6/6/2013;11;0;0.56;3.5;WarmUp;24.8;37.8;13;2.6;80.4;25.1;86;25.6;NoData
6/6/2013;12;0;0.45;3;42.1;29.5;43.5;14.1;1.9;36.9;24.5;86;32.9;NoData
6/6/2013;13;0;0.4;6.5;25.9;8;15.8;7.9;2.2;3.7;24.7;88;27.7;NoData
6/6/2013;14;1;0.53;4.1;24.4;18.9;34.4;15.5;2.6;40.7;26.2;79;40.1;NoData
6/6/2013;15;0.5;0.52;6.1;14.6;8.6;23.4;14.8;3.1;27.7;26.2;77;36;NoData
6/6/2013;16;1;0.7;2.2;8.3;29.7;54.1;24.5;1.8;60.6;26.1;77;29.7;NoData
6/6/2013;17;0.6;0.77;2.1;5.9;35.9;57;21.1;1.8;81;25.8;78;27.2;NoData
6/6/2013;18;0.8;1.31;1;5.1;54.2;72.1;18;1.5;132.2;25.3;81;29.4;NoData
6/6/2013;19;1;1.55;0.6;8;80.3;100.1;19.9;1.6;146;25.3;82;28;NoData
6/6/2013;20;1.5;1.64;0.1;31.7;115.2;134;18.7;1.9;154.9;25.4;82;21.6;NoData
6/6/2013;21;1.2;1;0.3;32.8;88.5;105;16.5;1.7;158.1;25.4;83;24.6;NoData
6/6/2013;22;0.9;1.01;0.7;31;72.7;88;15.4;1.8;155.2;25.4;83;20.8;NoData
6/6/2013;23;0.8;1.09;0.4;24.1;69.6;84;14.4;1.8;157.9;25.1;84;34.6;NoData
6/6/2013;24;0.6;0.54;4.2;21;18.4;28.7;10.3;4.3;174.9;25.3;87;18.6;NoData
7/6/2013;1;0.4;0.49;3.8;21.9;8.8;19.8;11;2;181.3;25;88;28;NoData
7/6/2013;2;0.2;0.42;5.8;21.5;3;9.7;6.7;1.1;204.1;24.8;89;43.4;NoData
7/6/2013;3;0.1;0.36;7.2;12.5;0.9;5.6;4.7;1;282.4;24;90;53.4;NoData
7/6/2013;4;0.1;0.41;1.6;9.1;6.7;18;11.2;1.2;245.4;23.7;91;30.1;NoData
7/6/2013;5;0.2;0.54;0.8;5.5;30.8;41;10.2;1.1;249.4;23.6;92;42.4;NoData
7/6/2013;6;0.3;0.6;0.5;4;55.4;66.8;11.5;1.4;244.5;24.1;92;38;NoData
7/6/2013;7;0.5;1.06;0;9.2;95.1;105.3;10.4;0.8;256.3;24.7;92;60.4;NoData
7/6/2013;8;0.6;1.16;1.2;36.9;53.3;68.5;15.3;1.8;159;25.9;88;30;NoData
7/6/2013;9;0.6;1.04;2.7;27.9;32.5;47.8;15.3;3;126.1;27.4;80;35;NoData
